contact_type,A,B,f_x,f_y,f_z,X,Y,Z,n_x,n_y,n_z,torque_x,torque_y,torque_z,delta_tan_x,delta_tan_y,delta_tan_z,delta_time
SS,0,3,-1.60912e+06,0,0,5.96046e-08,0,-0.216966,1,0,0,0,0,0,0,0,0,0.01042
