X,Y,Z,r,absv
-0.0118654,0,0.89725,0.00305,0.980688
-0.024097,0,0.912608,0.0034,0.980688
0.0227935,0,0.777699,0.00315,0.980688
0.0243922,0,0.791334,0.00305,0.980688
0.0172149,0,0.782159,0.00305,0.980688
0.0179713,0,0.795758,0.003,0.980688
-0.0277846,0,0.751788,0.00325,0.980688
-0.0136177,0,0.760894,0.00335,0.980688
-0.0505934,0,0.743994,0.0035,0.980688
-0.0351962,0,0.743473,0.00305,0.980688
0.00100077,0,0.824272,0.00345,0.980688
-0.000660799,0,0.816496,0.00325,0.980688
0.013229,0,0.833799,0.00305,0.980688
0.0120755,0,0.859479,0.00345,0.980688
0.0206327,0,0.854847,0.00345,0.980688
0.0214055,0,0.847539,0.0034,0.980688
0.0186653,0,0.838769,0.00305,0.980688
-0.000494428,0,0.858175,0.0033,0.980688
-0.0508268,0,0.751169,0.00345,0.980688
0.0278914,0,0.858974,0.00315,0.980688
0.0327059,0,0.847613,0.0032,0.980688
0.0241667,0,0.867716,0.0035,0.980688
-0.0229635,0,0.880093,0.00305,0.980688
-0.0337646,0,0.882233,0.0035,0.980688
0.00741486,0,0.775373,0.0031,0.980688
0.0285728,0,0.784207,0.0031,0.980688
0.00792079,0,0.838955,0.0031,0.980688
0.0383689,0,0.774594,0.003,0.980688
0.0372448,0,0.789621,0.0032,0.980688
0.0345231,0,0.800108,0.003,0.980688
0.024805,0,0.801253,0.0032,0.980688
0.0419753,0,0.798578,0.003,0.980688
0.0482177,0,0.785641,0.00345,0.980688
0.0355321,0,0.781865,0.00305,0.980688
-0.0357771,0,0.931163,0.0031,0.980688
-0.0454173,0,0.932156,0.0034,0.980688
0.0525333,0,0.779367,0.0032,0.980688
0.0560879,0,0.786397,0.00335,0.980688
0.047389,0,0.773444,0.0031,0.980688
0.050492,0,0.79715,0.00325,0.980688
-0.0222323,0,0.927687,0.00345,0.980688
-0.0286988,0,0.934264,0.0031,0.980688
0.0354728,0,0.859212,0.0033,0.980688
0.0349954,0,0.86878,0.0031,0.980688
0.0397091,0,0.853132,0.00305,0.980688
-0.0121033,0,0.858097,0.0031,0.980688
0.0181924,0,0.805573,0.003,0.980688
0.0124659,0,0.813519,0.00325,0.980688
0.0604436,0,0.7945,0.0035,0.980688
0.063074,0,0.778864,0.0033,0.980688
0.068656,0,0.78435,0.00335,0.980688
0.0352238,0,0.877044,0.00315,0.980688
0.0481948,0,0.869084,0.0034,0.980688
0.0435596,0,0.879969,0.0032,0.980688
0.0447491,0,0.862253,0.00315,0.980688
0.024102,0,0.876496,0.00305,0.980688
0.0102464,0,0.826884,0.00345,0.980688
-0.00824122,0,0.750827,0.00305,0.980688
-0.0202249,0,0.753674,0.003,0.980688
-0.00824087,0,0.766257,0.003,0.980688
-0.0222547,0,0.762427,0.0032,0.980688
0.000105031,0,0.757957,0.00325,0.980688
-0.000306658,0,0.765834,0.0034,0.980688
-0.0499817,0,0.731583,0.00305,0.980688
-0.0435664,0,0.740048,0.00345,0.980688
-0.0606517,0,0.747208,0.00325,0.980688
-0.0573052,0,0.73198,0.0031,0.980688
0.00886934,0,0.768344,0.0033,0.980688
0.0192443,0,0.768617,0.00345,0.980688
-0.0919168,0,0.93281,0.0032,0.980688
-0.0820073,0,0.927436,0.003,0.980688
-0.0781163,0,0.938307,0.00325,0.980688
-0.0696639,0,0.932989,0.00315,0.980688
-0.0843481,0,0.934376,0.0035,0.980688
-0.0901527,0,0.943195,0.003,0.980688
-0.0159252,0,0.850608,0.0032,0.980688
0.0697674,0,0.794735,0.0034,0.980688
0.0797948,0,0.783989,0.00345,0.980688
0.0708658,0,0.77238,0.0034,0.980688
0.076433,0,0.791851,0.00345,0.980688
-0.013216,0,0.915574,0.00305,0.980688
-0.0788731,0,0.74068,0.0031,0.980688
0.0537618,0,0.857769,0.00325,0.980688
0.0564339,0,0.869574,0.00345,0.980688
0.0518611,0,0.85083,0.00335,0.980688
0.0904,0,0.781998,0.00335,0.980688
0.0854773,0,0.773931,0.0031,0.980688
0.0880607,0,0.792184,0.0034,0.980688
0.0771304,0,0.776106,0.0034,0.980688
-0.00186907,0,0.887523,0.00325,0.980688
-0.0117675,0,0.883602,0.0033,0.980688
-0.00172196,0,0.898512,0.0032,0.980688
0.0529459,0,0.764373,0.0032,0.980688
0.0385476,0,0.766057,0.0031,0.980688
0.0565561,0,0.770974,0.00325,0.980688
-0.000198953,0,0.876871,0.00305,0.980688
-0.012181,0,0.87292,0.00345,0.980688
-0.0184822,0,0.886035,0.00315,0.980688
-0.0274886,0,0.743669,0.003,0.980688
-0.0172525,0,0.746755,0.00305,0.980688
0.0567577,0,0.801227,0.00335,0.980688
0.0443331,0,0.809543,0.003,0.980688
-0.058393,0,0.930105,0.0035,0.980688
0.0865919,0,0.804912,0.0031,0.980688
0.0766128,0,0.800139,0.0034,0.980688
-0.0739523,0,0.926054,0.00315,0.980688
-0.0658802,0,0.925526,0.00345,0.980688
0.00643188,0,0.892682,0.00345,0.980688
0.0085641,0,0.881118,0.0032,0.980688
-0.0367235,0,0.731381,0.003,0.980688
-0.0496318,0,0.721845,0.00335,0.980688
-0.0430345,0,0.725182,0.0032,0.980688
0.0222287,0,0.829045,0.00345,0.980688
0.0299693,0,0.831576,0.003,0.980688
0.0270438,0,0.842393,0.0033,0.980688
-0.0351083,0,0.75078,0.00335,0.980688
-0.0828416,0,0.724101,0.00315,0.980688
0.0016161,0,0.865408,0.00305,0.980688
0.0115279,0,0.873363,0.00305,0.980688
0.0471208,0,0.759935,0.0031,0.980688
0.0369948,0,0.836689,0.00315,0.980688
0.0397719,0,0.845426,0.0034,0.980688
0.0164366,0,0.87875,0.00325,0.980688
0.0278144,0,0.818907,0.00305,0.980688
0.0159253,0,0.820576,0.00305,0.980688
0.0646788,0,0.806813,0.00305,0.980688
0.0736331,0,0.806953,0.00325,0.980688
-0.00883658,0,0.890284,0.0031,0.980688
-0.0651026,0,0.739692,0.00305,0.980688
-0.0867415,0,0.949515,0.0034,0.980688
-0.0914989,0,0.957059,0.0032,0.980688
-0.0839893,0,0.963239,0.00305,0.980688
-0.0808763,0,0.945114,0.0034,0.980688
-0.0779306,0,0.959374,0.00305,0.980688
-0.0746564,0,0.9517,0.0033,0.980688
-0.0192837,0,0.739679,0.0031,0.980688
-0.0125093,0,0.736438,0.00335,0.980688
-0.00707009,0,0.743077,0.00345,0.980688
0.022857,0,0.88483,0.0031,0.980688
0.0304891,0,0.886242,0.00305,0.980688
-0.008859,0,0.865269,0.00305,0.980688
0.0488801,0,0.844191,0.0035,0.980688
0.0814675,0,0.816674,0.00315,0.980688
-0.0922835,0,0.968348,0.0033,0.980688
0.090725,0,0.767923,0.003,0.980688
0.0782783,0,0.768764,0.00315,0.980688
0.08537,0,0.762554,0.0031,0.980688
0.0772664,0,0.758706,0.003,0.980688
0.0701047,0,0.760387,0.0031,0.980688
0.00616589,0,0.906463,0.00315,0.980688
0.00358474,0,0.914745,0.0032,0.980688
-0.00501955,0,0.917188,0.0032,0.980688
0.0577904,0,0.878196,0.00345,0.980688
0.00766693,0,0.75865,0.00305,0.980688
0.000110634,0,0.773575,0.003,0.980688
0.0358133,0,0.826324,0.0033,0.980688
0.0876936,0,0.75553,0.00325,0.980688
0.000704177,0,0.749223,0.00315,0.980688
0.0112301,0,0.750407,0.0033,0.980688
0.0556097,0,0.817236,0.0034,0.980688
0.0543915,0,0.809892,0.00325,0.980688
0.04575,0,0.816737,0.0035,0.980688
0.0332745,0,0.811436,0.0031,0.980688
0.0638192,0,0.827277,0.00325,0.980688
0.0448089,0,0.825539,0.00315,0.980688
0.0689531,0,0.815224,0.003,0.980688
0.0513694,0,0.829622,0.003,0.980688
-0.0576365,0,0.719586,0.00315,0.980688
-0.0480719,0,0.709376,0.0034,0.980688
-0.0373571,0,0.715997,0.0032,0.980688
-0.0547986,0,0.712085,0.0032,0.980688
0.0586489,0,0.75461,0.00315,0.980688
0.0676731,0,0.751303,0.0035,0.980688
-0.031475,0,0.724061,0.00315,0.980688
0.0152888,0,0.896622,0.00325,0.980688
0.0129115,0,0.917588,0.0033,0.980688
0.0201692,0,0.925604,0.0033,0.980688
0.0242416,0,0.914416,0.0035,0.980688
0.0153074,0,0.909621,0.00305,0.980688
0.00328073,0,0.924507,0.00305,0.980688
0.0441267,0,0.838795,0.00335,0.980688
0.0628063,0,0.761611,0.003,0.980688
0.0787166,0,0.746835,0.00315,0.980688
0.0708485,0,0.741177,0.00325,0.980688
0.064095,0,0.744608,0.003,0.980688
0.074397,0,0.820235,0.00335,0.980688
0.0860225,0,0.829261,0.00325,0.980688
0.0750579,0,0.828264,0.00345,0.980688
0.0869565,0,0.812106,0.00325,0.980688
0.0928343,0,0.82475,0.0031,0.980688
0.0515935,0,0.746913,0.0034,0.980688
-0.0666426,0,0.955558,0.0032,0.980688
-0.0722618,0,0.943765,0.0031,0.980688
-0.0658705,0,0.947636,0.0031,0.980688
-0.0261243,0,0.919609,0.00345,0.980688
0.0590257,0,0.850472,0.003,0.980688
0.0674461,0,0.855503,0.003,0.980688
0.0608309,0,0.86171,0.0035,0.980688
0.0115025,0,0.933006,0.0031,0.980688
-0.00169232,0,0.935657,0.0035,0.980688
-0.0103945,0,0.926408,0.0033,0.980688
-0.00319878,0,0.735407,0.0034,0.980688
-0.0130457,0,0.728721,0.00315,0.980688
-0.0218901,0,0.72889,0.00335,0.980688
-0.00638325,0,0.726038,0.0033,0.980688
0.0820565,0,0.839961,0.0033,0.980688
0.0893625,0,0.837105,0.003,0.980688
0.0808739,0,0.823996,0.0035,0.980688
-0.0177359,0,0.935358,0.0034,0.980688
-0.00974937,0,0.935955,0.00325,0.980688
0.0777698,0,0.851247,0.00335,0.980688
0.0814719,0,0.857624,0.00305,0.980688
0.066308,0,0.845115,0.0035,0.980688
0.0696979,0,0.869039,0.00335,0.980688
0.00526696,0,0.740523,0.0033,0.980688
0.0146899,0,0.761185,0.0033,0.980688
0.0305831,0,0.767775,0.00315,0.980688
0.0245571,0,0.756058,0.00315,0.980688
0.0862758,0,0.74788,0.0034,0.980688
0.0340024,0,0.75655,0.00345,0.980688
0.029733,0,0.775709,0.0035,0.980688
-0.0265376,0,0.715609,0.0034,0.980688
-0.0190478,0,0.716121,0.00305,0.980688
-0.0289311,0,0.733111,0.00345,0.980688
0.0310163,0,0.747601,0.00335,0.980688
0.0199461,0,0.748013,0.00315,0.980688
0.0377273,0,0.819208,0.0032,0.980688
0.04978,0,0.804422,0.0032,0.980688
0.0874358,0,0.740687,0.0033,0.980688
0.0618909,0,0.838051,0.00345,0.980688
0.0692661,0,0.834844,0.0035,0.980688
-0.075381,0,0.725567,0.00335,0.980688
-0.0897495,0,0.715684,0.0033,0.980688
-0.0776361,0,0.71759,0.00305,0.980688
-0.0702297,0,0.965945,0.00335,0.980688
-0.0768877,0,0.970088,0.00345,0.980688
-0.0867818,0,0.974148,0.00325,0.980688
-0.0558649,0,0.92184,0.00325,0.980688
-0.0522292,0,0.934958,0.0033,0.980688
0.00257212,0,0.716004,0.0034,0.980688
-0.00827768,0,0.712335,0.00335,0.980688
0.00461615,0,0.727575,0.00305,0.980688
0.0410001,0,0.752236,0.003,0.980688
0.0927283,0,0.844459,0.0031,0.980688
0.0856066,0,0.847838,0.00305,0.980688
0.0917576,0,0.852857,0.0035,0.980688
0.0742856,0,0.844013,0.00325,0.980688
0.0876972,0,0.861541,0.0032,0.980688
-0.0883991,0,0.981485,0.003,0.980688
0.0731962,0,0.859932,0.0032,0.980688
0.0788473,0,0.866818,0.00335,0.980688
0.0871823,0,0.868911,0.003,0.980688
0.092458,0,0.817219,0.00305,0.980688
-0.0858804,0,0.7056,0.0031,0.980688
-0.0826672,0,0.712394,0.00325,0.980688
0.0230868,0,0.8121,0.0035,0.980688
0.0315311,0,0.91259,0.0035,0.980688
0.0327781,0,0.921295,0.0034,0.980688
0.0224762,0,0.903526,0.0031,0.980688
0.0276431,0,0.927527,0.0034,0.980688
0.0301903,0,0.904629,0.0034,0.980688
0.0171462,0,0.736208,0.0032,0.980688
-0.0170947,0,0.707281,0.00345,0.980688
-0.0366147,0,0.707614,0.0034,0.980688
-0.038533,0,0.938986,0.00335,0.980688
-0.0318069,0,0.944276,0.00335,0.980688
-0.0198134,0,0.943078,0.00325,0.980688
0.0535404,0,0.838567,0.0033,0.980688
-0.0461567,0,0.940833,0.00335,0.980688
0.0231073,0,0.896067,0.0033,0.980688
-0.0657936,0,0.728464,0.00345,0.980688
0.0128864,0,0.925315,0.00345,0.980688
-0.0573455,0,0.739304,0.00315,0.980688
-0.00221082,0,0.701281,0.0032,0.980688
-0.0118315,0,0.70235,0.003,0.980688
-0.0535565,0,0.947697,0.00315,0.980688
-0.0614644,0,0.936698,0.0034,0.980688
0.00881515,0,0.899737,0.00315,0.980688
0.0814472,0,0.729572,0.0033,0.980688
0.0928477,0,0.733451,0.00315,0.980688
0.0782192,0,0.739268,0.0032,0.980688
-0.0665284,0,0.71082,0.00305,0.980688
0.04293,0,0.738093,0.00335,0.980688
0.0548589,0,0.739417,0.003,0.980688
0.0378814,0,0.743312,0.00345,0.980688
0.0281007,0,0.735611,0.0034,0.980688
-0.053717,0,0.958154,0.0035,0.980688
-0.0621305,0,0.965286,0.0035,0.980688
-0.0129129,0,0.720303,0.0035,0.980688
-0.0274257,0,0.702093,0.0034,0.980688
-0.0191444,0,0.697873,0.00345,0.980688
0.0368043,0,0.731365,0.0033,0.980688
0.0301658,0,0.723155,0.00325,0.980688
0.0204843,0,0.726302,0.00325,0.980688
-0.0419012,0,0.947131,0.0034,0.980688
0.00954822,0,0.69655,0.0033,0.980688
0.00468189,0,0.690395,0.00335,0.980688
-0.00769453,0,0.688327,0.0035,0.980688
0.00579122,0,0.703404,0.0034,0.980688
-0.0071003,0,0.695975,0.0033,0.980688
-0.0173524,0,0.921644,0.0033,0.980688
0.0423204,0,0.919535,0.0032,0.980688
0.0351866,0,0.928435,0.00345,0.980688
-0.0733129,0,0.703975,0.00345,0.980688
-0.0693562,0,0.719834,0.0031,0.980688
-0.0673835,0,0.697085,0.0032,0.980688
-0.0582693,0,0.699629,0.0032,0.980688
0.0011887,0,0.683859,0.0034,0.980688
-0.0133202,0,0.682833,0.0032,0.980688
-0.00809436,0,0.674935,0.0035,0.980688
-0.018909,0,0.688112,0.00305,0.980688
-0.0497988,0,0.690441,0.00345,0.980688
-0.0576418,0,0.690328,0.0032,0.980688
-0.0455048,0,0.699236,0.0032,0.980688
0.0110126,0,0.71375,0.00345,0.980688
0.0158829,0,0.705793,0.0034,0.980688
0.0724801,0,0.732931,0.00345,0.980688
0.0184881,0,0.935361,0.00345,0.980688
0.00834638,0,0.946881,0.0032,0.980688
0.00444555,0,0.940511,0.00345,0.980688
0.0170749,0,0.943399,0.0035,0.980688
0.0420599,0,0.912294,0.00335,0.980688
0.0401441,0,0.895728,0.00305,0.980688
0.0389495,0,0.902851,0.00345,0.980688
0.030282,0,0.895573,0.0031,0.980688
-0.0787685,0,0.98677,0.003,0.980688
-0.0768665,0,0.977751,0.0033,0.980688
-0.086963,0,0.990043,0.003,0.980688
0.0696611,0,0.88153,0.0032,0.980688
0.0626568,0,0.886605,0.00315,0.980688
-0.0243392,0,0.681578,0.0035,0.980688
0.0454659,0,0.726893,0.00335,0.980688
0.0526603,0,0.728774,0.00325,0.980688
-0.0397019,0,0.69396,0.00325,0.980688
-0.0345486,0,0.700542,0.0031,0.980688
-0.045043,0,0.684602,0.00315,0.980688
-0.0544247,0,0.683864,0.0034,0.980688
-0.0694496,0,0.688511,0.003,0.980688
-0.0618695,0,0.677776,0.00305,0.980688
-0.0136475,0,0.947164,0.0034,0.980688
-0.0666961,0,0.975048,0.0033,0.980688
0.0127481,0,0.88729,0.00315,0.980688
0.0388305,0,0.885933,0.00305,0.980688
0.0506885,0,0.880707,0.00315,0.980688
0.0628562,0,0.872879,0.00315,0.980688
-0.022959,0,0.95221,0.00345,0.980688
-0.014521,0,0.954657,0.0031,0.980688
-0.00659649,0,0.945368,0.00315,0.980688
-0.0644334,0,0.984729,0.0033,0.980688
-0.0719129,0,0.990356,0.0031,0.980688
0.0264317,0,0.94457,0.00345,0.980688
0.0115842,0,0.956139,0.003,0.980688
0.0187015,0,0.951532,0.00315,0.980688
0.0264212,0,0.951854,0.003,0.980688
0.0442138,0,0.927162,0.00315,0.980688
-0.0680843,0,0.670674,0.00325,0.980688
-0.0732334,0,0.67891,0.0035,0.980688
-0.0585713,0,0.670488,0.00305,0.980688
0.0293039,0,0.934713,0.003,0.980688
0.0390528,0,0.721153,0.0032,0.980688
-0.0279909,0,0.693227,0.00305,0.980688
-0.0301663,0,0.686125,0.003,0.980688
-0.0770345,0,0.995938,0.00345,0.980688
-0.0852808,0,0.997075,0.0034,0.980688
0.0469074,0,0.718778,0.00305,0.980688
0.0315703,0,0.713141,0.0033,0.980688
-0.0754668,0,0.694645,0.003,0.980688
-0.0768091,0,0.68728,0.00315,0.980688
-0.0833382,0,0.691031,0.00325,0.980688
0.0127838,0,0.741903,0.0033,0.980688
0.0569784,0,0.719341,0.003,0.980688
0.0624449,0,0.729394,0.00325,0.980688
0.054989,0,0.92406,0.00335,0.980688
0.0519073,0,0.91269,0.0034,0.980688
0.034266,0,0.939973,0.00345,0.980688
0.0110129,0,0.686685,0.00335,0.980688
0.0102188,0,0.678466,0.00305,0.980688
-0.000733264,0,0.709263,0.0034,0.980688
-0.0204107,0,0.675152,0.00305,0.980688
-0.0375152,0,0.687052,0.00335,0.980688
0.02383,0,0.718856,0.0034,0.980688
0.00818358,0,0.720464,0.00335,0.980688
0.021126,0,0.710991,0.0031,0.980688
0.0165123,0,0.718804,0.00305,0.980688
-0.035471,0,0.67581,0.0033,0.980688
-0.0880894,0,0.685535,0.0033,0.980688
-0.0814798,0,0.679212,0.00315,0.980688
0.000685312,0,0.672119,0.0031,0.980688
-0.0168171,0,0.664282,0.0031,0.980688
-0.00121184,0,0.663658,0.0034,0.980688
-0.00875404,0,0.667561,0.00315,0.980688
0.00882033,0,0.866299,0.0031,0.980688
0.0782496,0,0.879758,0.00325,0.980688
-0.0507934,0,0.676125,0.00325,0.980688
-0.0429511,0,0.673374,0.0032,0.980688
-0.0438873,0,0.665261,0.00345,0.980688
-0.0507431,0,0.662261,0.0034,0.980688
-0.0368167,0,0.667009,0.0032,0.980688
0.0564499,0,0.893185,0.00305,0.980688
0.0467032,0,0.887216,0.003,0.980688
0.0441154,0,0.711908,0.00315,0.980688
0.0339058,0,0.702899,0.0034,0.980688
