X,Y,Z,r,absv
-0.0621609,0,0.537704,0.0033,2.45314
-0.0528198,0,0.53483,0.0034,2.45314
-0.0444116,0,0.604478,0.0034,2.45314
-0.0917022,0,0.549688,0.003,2.45314
-0.0835348,0,0.538258,0.0035,2.45314
-0.0927984,0,0.540019,0.0031,2.45314
-0.0771864,0,0.534472,0.00305,2.45314
-0.0359716,0,0.595503,0.00305,2.45314
-0.0373635,0,0.586418,0.00315,2.45314
-0.0732556,0,0.601859,0.003,2.45314
-0.0924753,0,0.529518,0.0032,2.45314
-0.0819548,0,0.524103,0.003,2.45314
-0.0697471,0,0.536864,0.00345,2.45314
-0.0817129,0,0.561297,0.0032,2.45314
-0.0281749,0,0.588312,0.00335,2.45314
-0.034719,0,0.574435,0.0033,2.45314
-0.0293716,0,0.598216,0.0034,2.45314
-0.0880903,0,0.520456,0.00305,2.45314
-0.0383187,0,0.551659,0.00345,2.45314
-0.0386964,0,0.535397,0.00315,2.45314
-0.0400901,0,0.542545,0.00335,2.45314
-0.0460175,0,0.53069,0.00305,2.45314
-0.0567514,0,0.523174,0.003,2.45314
-0.0722112,0,0.528663,0.0031,2.45314
-0.0765043,0,0.516509,0.0035,2.45314
-0.0851067,0,0.512079,0.00345,2.45314
-0.0347207,0,0.567271,0.00345,2.45314
-0.0224498,0,0.575724,0.0032,2.45314
-0.0316733,0,0.581002,0.00345,2.45314
-0.0606317,0,0.633985,0.00315,2.45314
-0.049382,0,0.636468,0.0033,2.45314
-0.0460788,0,0.626594,0.0033,2.45314
-0.0324805,0,0.539648,0.0031,2.45314
-0.0292426,0,0.549147,0.0033,2.45314
-0.0611657,0,0.529962,0.00325,2.45314
-0.0652809,0,0.523319,0.00325,2.45314
-0.0684517,0,0.507969,0.0034,2.45314
-0.0772348,0,0.506997,0.0035,2.45314
-0.0646637,0,0.514692,0.00345,2.45314
-0.0194052,0,0.586299,0.0035,2.45314
-0.0732166,0,0.639016,0.0031,2.45314
-0.0775863,0,0.631921,0.0035,2.45314
-0.0796131,0,0.642201,0.00335,2.45314
-0.0395273,0,0.633458,0.00345,2.45314
-0.0465375,0,0.646108,0.0031,2.45314
-0.0562933,0,0.641806,0.00335,2.45314
-0.0373927,0,0.643117,0.00315,2.45314
-0.0421243,0,0.560588,0.00335,2.45314
-0.0306025,0,0.558972,0.00345,2.45314
-0.0100439,0,0.585034,0.00305,2.45314
-0.00886257,0,0.594,0.0033,2.45314
-0.021527,0,0.597668,0.0034,2.45314
-0.0493652,0,0.513264,0.0031,2.45314
-0.0474021,0,0.521583,0.0033,2.45314
-0.0571699,0,0.511183,0.0032,2.45314
-0.0917438,0,0.509083,0.00305,2.45314
-0.0842371,0,0.499266,0.00315,2.45314
-0.0553634,0,0.649552,0.0034,2.45314
-0.0512573,0,0.657522,0.003,2.45314
-0.0409591,0,0.656242,0.00345,2.45314
-0.0191575,0,0.545323,0.00315,2.45314
-0.0231582,0,0.554209,0.00345,2.45314
-0.0661471,0,0.641008,0.00305,2.45314
-0.0179889,0,0.563321,0.00315,2.45314
-0.0624274,0,0.65231,0.00335,2.45314
-0.0708244,0,0.649997,0.00345,2.45314
-0.0628453,0,0.660147,0.00315,2.45314
-0.0108255,0,0.539872,0.00325,2.45314
-0.0151554,0,0.532338,0.0035,2.45314
-0.0240983,0,0.538193,0.00305,2.45314
-0.0116692,0,0.553931,0.00315,2.45314
-0.00927906,0,0.547014,0.0035,2.45314
-0.0869725,0,0.641614,0.00305,2.45314
-0.0790966,0,0.650131,0.0031,2.45314
-0.0306105,0,0.531982,0.0033,2.45314
-0.0923027,0,0.646381,0.003,2.45314
-0.0866404,0,0.653459,0.00325,2.45314
-0.0187179,0,0.607289,0.003,2.45314
-0.0261359,0,0.606806,0.0034,2.45314
-0.0760189,0,0.489612,0.0034,2.45314
-0.0915689,0,0.499529,0.0034,2.45314
-0.0741074,0,0.498378,0.0034,2.45314
-0.0863602,0,0.492307,0.00315,2.45314
-0.0383697,0,0.524125,0.0034,2.45314
-0.0732347,0,0.66085,0.00345,2.45314
-0.00505435,0,0.532266,0.0033,2.45314
0.00228518,0,0.538102,0.00345,2.45314
-0.00162499,0,0.545493,0.0035,2.45314
-0.0286587,0,0.639304,0.003,2.45314
-0.0326456,0,0.655983,0.0031,2.45314
-0.0275516,0,0.648316,0.00345,2.45314
-0.0122242,0,0.52555,0.00315,2.45314
-0.0181408,0,0.520885,0.00335,2.45314
-0.0241005,0,0.525361,0.003,2.45314
-0.0253455,0,0.569198,0.0032,2.45314
-0.0143313,0,0.570497,0.0034,2.45314
-0.010403,0,0.576629,0.003,2.45314
-0.0383242,0,0.513279,0.0031,2.45314
-0.0522358,0,0.501236,0.00325,2.45314
-0.0443781,0,0.505991,0.003,2.45314
-0.0680262,0,0.488581,0.003,2.45314
-0.0882941,0,0.483167,0.0032,2.45314
-0.0734494,0,0.477909,0.0032,2.45314
-0.0836381,0,0.477588,0.00305,2.45314
-0.00459151,0,0.521636,0.0033,2.45314
-0.0300942,0,0.516786,0.0031,2.45314
-0.0126199,0,0.514538,0.0032,2.45314
-0.0251467,0,0.511541,0.003,2.45314
-0.0252049,0,0.614027,0.0034,2.45314
-0.0426525,0,0.613757,0.0032,2.45314
-0.0892771,0,0.663989,0.00305,2.45314
-0.0824448,0,0.661234,0.00315,2.45314
-0.0897406,0,0.470791,0.0035,2.45314
-0.0314351,0,0.631414,0.0031,2.45314
-0.036764,0,0.505063,0.00305,2.45314
-0.0301678,0,0.501578,0.00315,2.45314
-0.0433225,0,0.4964,0.00325,2.45314
-0.0599347,0,0.496788,0.00325,2.45314
-0.060877,0,0.503867,0.00305,2.45314
-0.00559304,0,0.570199,0.0035,2.45314
-0.00243393,0,0.586949,0.0033,2.45314
-0.0107338,0,0.563411,0.0033,2.45314
-0.0494889,0,0.667471,0.0035,2.45314
-0.040537,0,0.663999,0.00345,2.45314
-0.0334151,0,0.665132,0.003,2.45314
0.00945374,0,0.547415,0.00305,2.45314
0.00244849,0,0.528576,0.00335,2.45314
0.0131383,0,0.53043,0.00335,2.45314
0.00942878,0,0.537284,0.00315,2.45314
0.00203498,0,0.551916,0.003,2.45314
-0.0181228,0,0.63561,0.00315,2.45314
-0.0172779,0,0.64423,0.0033,2.45314
0.00735122,0,0.595953,0.00325,2.45314
0.0100476,0,0.588429,0.00325,2.45314
-0.000790097,0,0.578845,0.00335,2.45314
-0.0340469,0,0.616726,0.00325,2.45314
-0.00594922,0,0.647623,0.0032,2.45314
-0.0118654,0,0.639564,0.00305,2.45314
-0.024097,0,0.654922,0.0034,2.45314
0.0227935,0,0.520013,0.00315,2.45314
0.0243922,0,0.533648,0.00305,2.45314
0.0172149,0,0.524473,0.00305,2.45314
0.0179713,0,0.538072,0.003,2.45314
-0.0277846,0,0.494102,0.00325,2.45314
-0.0136177,0,0.503208,0.00335,2.45314
-0.0505934,0,0.486308,0.0035,2.45314
-0.0351962,0,0.485786,0.00305,2.45314
0.00100077,0,0.566585,0.00345,2.45314
-0.000660799,0,0.55881,0.00325,2.45314
0.013229,0,0.576113,0.00305,2.45314
0.0120755,0,0.601792,0.00345,2.45314
0.0206327,0,0.597161,0.00345,2.45314
0.0214055,0,0.589853,0.0034,2.45314
0.0186653,0,0.581082,0.00305,2.45314
-0.000494428,0,0.600488,0.0033,2.45314
-0.0508268,0,0.493482,0.00345,2.45314
0.0278914,0,0.601288,0.00315,2.45314
0.0327059,0,0.589927,0.0032,2.45314
0.0241667,0,0.61003,0.0035,2.45314
-0.0229635,0,0.622406,0.00305,2.45314
-0.0337646,0,0.624547,0.0035,2.45314
0.00741486,0,0.517687,0.0031,2.45314
0.0285728,0,0.526521,0.0031,2.45314
0.00792079,0,0.581268,0.0031,2.45314
0.0383689,0,0.516908,0.003,2.45314
0.0372448,0,0.531935,0.0032,2.45314
0.0345231,0,0.542422,0.003,2.45314
0.024805,0,0.543566,0.0032,2.45314
0.0419753,0,0.540891,0.003,2.45314
0.0482177,0,0.527954,0.00345,2.45314
0.0355321,0,0.524179,0.00305,2.45314
-0.0357771,0,0.673476,0.0031,2.45314
-0.0454173,0,0.67447,0.0034,2.45314
0.0525333,0,0.521681,0.0032,2.45314
0.0560879,0,0.528711,0.00335,2.45314
0.047389,0,0.515758,0.0031,2.45314
0.050492,0,0.539464,0.00325,2.45314
-0.0222323,0,0.670001,0.00345,2.45314
-0.0286988,0,0.676577,0.0031,2.45314
0.0354728,0,0.601526,0.0033,2.45314
0.0349954,0,0.611094,0.0031,2.45314
0.0397091,0,0.595446,0.00305,2.45314
-0.0121033,0,0.60041,0.0031,2.45314
0.0181924,0,0.547887,0.003,2.45314
0.0124659,0,0.555832,0.00325,2.45314
0.0604436,0,0.536814,0.0035,2.45314
0.063074,0,0.521178,0.0033,2.45314
0.068656,0,0.526664,0.00335,2.45314
0.0352238,0,0.619357,0.00315,2.45314
0.0481948,0,0.611398,0.0034,2.45314
0.0435596,0,0.622283,0.0032,2.45314
0.0447491,0,0.604567,0.00315,2.45314
0.024102,0,0.61881,0.00305,2.45314
0.0102464,0,0.569197,0.00345,2.45314
-0.00824122,0,0.493141,0.00305,2.45314
-0.0202249,0,0.495988,0.003,2.45314
-0.00824087,0,0.50857,0.003,2.45314
-0.0222547,0,0.504741,0.0032,2.45314
0.000105031,0,0.50027,0.00325,2.45314
-0.000306658,0,0.508147,0.0034,2.45314
-0.0499817,0,0.473896,0.00305,2.45314
-0.0435664,0,0.482362,0.00345,2.45314
-0.0606517,0,0.489521,0.00325,2.45314
-0.0573052,0,0.474293,0.0031,2.45314
0.00886934,0,0.510658,0.0033,2.45314
0.0192443,0,0.51093,0.00345,2.45314
-0.0919168,0,0.675124,0.0032,2.45314
-0.0820073,0,0.66975,0.003,2.45314
-0.0781163,0,0.680621,0.00325,2.45314
-0.0696639,0,0.675303,0.00315,2.45314
-0.0843481,0,0.676689,0.0035,2.45314
-0.0901527,0,0.685508,0.003,2.45314
-0.0159252,0,0.592921,0.0032,2.45314
0.0697674,0,0.537048,0.0034,2.45314
0.0797948,0,0.526303,0.00345,2.45314
0.0708658,0,0.514693,0.0034,2.45314
0.076433,0,0.534164,0.00345,2.45314
-0.013216,0,0.657888,0.00305,2.45314
-0.0788731,0,0.482994,0.0031,2.45314
0.0537618,0,0.600082,0.00325,2.45314
0.0564339,0,0.611887,0.00345,2.45314
0.0518611,0,0.593144,0.00335,2.45314
0.0904,0,0.524312,0.00335,2.45314
0.0854773,0,0.516245,0.0031,2.45314
0.0880607,0,0.534497,0.0034,2.45314
0.0771304,0,0.518419,0.0034,2.45314
-0.00186907,0,0.629837,0.00325,2.45314
-0.0117675,0,0.625916,0.0033,2.45314
-0.00172196,0,0.640826,0.0032,2.45314
0.0529459,0,0.506687,0.0032,2.45314
0.0385476,0,0.50837,0.0031,2.45314
0.0565561,0,0.513287,0.00325,2.45314
-0.000198953,0,0.619185,0.00305,2.45314
-0.012181,0,0.615234,0.00345,2.45314
-0.0184822,0,0.628348,0.00315,2.45314
-0.0274886,0,0.485983,0.003,2.45314
-0.0172525,0,0.489069,0.00305,2.45314
0.0567577,0,0.543541,0.00335,2.45314
0.0443331,0,0.551856,0.003,2.45314
-0.058393,0,0.672419,0.0035,2.45314
0.0865919,0,0.547226,0.0031,2.45314
0.0766128,0,0.542453,0.0034,2.45314
-0.0739523,0,0.668367,0.00315,2.45314
-0.0658802,0,0.66784,0.00345,2.45314
0.00643188,0,0.634996,0.00345,2.45314
0.0085641,0,0.623432,0.0032,2.45314
-0.0367235,0,0.473694,0.003,2.45314
-0.0496318,0,0.464158,0.00335,2.45314
-0.0430345,0,0.467496,0.0032,2.45314
0.0222287,0,0.571359,0.00345,2.45314
0.0299693,0,0.573889,0.003,2.45314
0.0270438,0,0.584707,0.0033,2.45314
-0.0351083,0,0.493094,0.00335,2.45314
-0.0828416,0,0.466415,0.00315,2.45314
0.0016161,0,0.607721,0.00305,2.45314
0.0115279,0,0.615676,0.00305,2.45314
0.0471208,0,0.502249,0.0031,2.45314
0.0369948,0,0.579002,0.00315,2.45314
0.0397719,0,0.58774,0.0034,2.45314
0.0164366,0,0.621064,0.00325,2.45314
0.0278144,0,0.561221,0.00305,2.45314
0.0159253,0,0.562889,0.00305,2.45314
0.0646788,0,0.549126,0.00305,2.45314
0.0736331,0,0.549266,0.00325,2.45314
-0.00883658,0,0.632597,0.0031,2.45314
-0.0651026,0,0.482005,0.00305,2.45314
-0.0867415,0,0.691828,0.0034,2.45314
-0.0914989,0,0.699373,0.0032,2.45314
-0.0839893,0,0.705553,0.00305,2.45314
-0.0808763,0,0.687428,0.0034,2.45314
-0.0779306,0,0.701688,0.00305,2.45314
-0.0746564,0,0.694013,0.0033,2.45314
-0.0192837,0,0.481992,0.0031,2.45314
-0.0125093,0,0.478752,0.00335,2.45314
-0.00707009,0,0.48539,0.00345,2.45314
0.022857,0,0.627144,0.0031,2.45314
0.0304891,0,0.628556,0.00305,2.45314
-0.008859,0,0.607583,0.00305,2.45314
0.0488801,0,0.586504,0.0035,2.45314
0.0814675,0,0.558988,0.00315,2.45314
-0.0922835,0,0.710662,0.0033,2.45314
0.090725,0,0.510237,0.003,2.45314
0.0782783,0,0.511077,0.00315,2.45314
0.08537,0,0.504868,0.0031,2.45314
0.0772664,0,0.50102,0.003,2.45314
0.0701047,0,0.502701,0.0031,2.45314
0.00616589,0,0.648777,0.00315,2.45314
0.00358474,0,0.657059,0.0032,2.45314
-0.00501955,0,0.659501,0.0032,2.45314
0.0577904,0,0.62051,0.00345,2.45314
0.00766693,0,0.500963,0.00305,2.45314
0.000110634,0,0.515889,0.003,2.45314
0.0358133,0,0.568638,0.0033,2.45314
0.0876936,0,0.497843,0.00325,2.45314
0.000704177,0,0.491536,0.00315,2.45314
0.0112301,0,0.492721,0.0033,2.45314
0.0556097,0,0.559549,0.0034,2.45314
0.0543915,0,0.552206,0.00325,2.45314
0.04575,0,0.559051,0.0035,2.45314
0.0332745,0,0.55375,0.0031,2.45314
0.0638192,0,0.56959,0.00325,2.45314
0.0448089,0,0.567853,0.00315,2.45314
0.0689531,0,0.557538,0.003,2.45314
0.0513694,0,0.571936,0.003,2.45314
-0.0576365,0,0.4619,0.00315,2.45314
-0.0480719,0,0.45169,0.0034,2.45314
-0.0373571,0,0.458311,0.0032,2.45314
-0.0547986,0,0.454398,0.0032,2.45314
0.0586489,0,0.496923,0.00315,2.45314
0.0676731,0,0.493616,0.0035,2.45314
-0.031475,0,0.466375,0.00315,2.45314
0.0152888,0,0.638936,0.00325,2.45314
0.0129115,0,0.659901,0.0033,2.45314
0.0201692,0,0.667918,0.0033,2.45314
0.0242416,0,0.65673,0.0035,2.45314
0.0153074,0,0.651934,0.00305,2.45314
0.00328073,0,0.666821,0.00305,2.45314
0.0441267,0,0.581109,0.00335,2.45314
0.0628063,0,0.503925,0.003,2.45314
0.0787166,0,0.489148,0.00315,2.45314
0.0708485,0,0.48349,0.00325,2.45314
0.064095,0,0.486922,0.003,2.45314
0.074397,0,0.562548,0.00335,2.45314
0.0860225,0,0.571575,0.00325,2.45314
0.0750579,0,0.570578,0.00345,2.45314
0.0869565,0,0.55442,0.00325,2.45314
0.0928343,0,0.567064,0.0031,2.45314
0.0515935,0,0.489226,0.0034,2.45314
-0.0666426,0,0.697872,0.0032,2.45314
-0.0722618,0,0.686079,0.0031,2.45314
-0.0658705,0,0.68995,0.0031,2.45314
-0.0261243,0,0.661922,0.00345,2.45314
0.0590257,0,0.592785,0.003,2.45314
0.0674461,0,0.597817,0.003,2.45314
0.0608309,0,0.604024,0.0035,2.45314
0.0115025,0,0.67532,0.0031,2.45314
-0.00169232,0,0.677971,0.0035,2.45314
-0.0103945,0,0.668722,0.0033,2.45314
-0.00319878,0,0.477721,0.0034,2.45314
-0.0130457,0,0.471035,0.00315,2.45314
-0.0218901,0,0.471204,0.00335,2.45314
-0.00638325,0,0.468351,0.0033,2.45314
0.0820565,0,0.582275,0.0033,2.45314
0.0893625,0,0.579419,0.003,2.45314
0.0808739,0,0.56631,0.0035,2.45314
-0.0177359,0,0.677672,0.0034,2.45314
-0.00974937,0,0.678268,0.00325,2.45314
0.0777698,0,0.59356,0.00335,2.45314
0.0814719,0,0.599937,0.00305,2.45314
0.066308,0,0.587428,0.0035,2.45314
0.0696979,0,0.611353,0.00335,2.45314
0.00526696,0,0.482836,0.0033,2.45314
0.0146899,0,0.503499,0.0033,2.45314
0.0305831,0,0.510089,0.00315,2.45314
0.0245571,0,0.498372,0.00315,2.45314
0.0862758,0,0.490194,0.0034,2.45314
0.0340024,0,0.498864,0.00345,2.45314
0.029733,0,0.518023,0.0035,2.45314
-0.0265376,0,0.457923,0.0034,2.45314
-0.0190478,0,0.458435,0.00305,2.45314
-0.0289311,0,0.475425,0.00345,2.45314
0.0310163,0,0.489914,0.00335,2.45314
0.0199461,0,0.490326,0.00315,2.45314
0.0377273,0,0.561521,0.0032,2.45314
0.04978,0,0.546736,0.0032,2.45314
0.0874358,0,0.483,0.0033,2.45314
0.0618909,0,0.580364,0.00345,2.45314
0.0692661,0,0.577157,0.0035,2.45314
-0.075381,0,0.467881,0.00335,2.45314
-0.0897495,0,0.457997,0.0033,2.45314
-0.0776361,0,0.459904,0.00305,2.45314
-0.0702297,0,0.708259,0.00335,2.45314
-0.0768877,0,0.712402,0.00345,2.45314
-0.0867818,0,0.716462,0.00325,2.45314
-0.0558649,0,0.664154,0.00325,2.45314
-0.0522292,0,0.677272,0.0033,2.45314
0.00257212,0,0.458317,0.0034,2.45314
-0.00827768,0,0.454648,0.00335,2.45314
0.00461615,0,0.469889,0.00305,2.45314
0.0410001,0,0.49455,0.003,2.45314
0.0927283,0,0.586773,0.0031,2.45314
0.0856066,0,0.590151,0.00305,2.45314
0.0917576,0,0.59517,0.0035,2.45314
0.0742856,0,0.586326,0.00325,2.45314
0.0876972,0,0.603855,0.0032,2.45314
-0.0883991,0,0.723798,0.003,2.45314
0.0731962,0,0.602245,0.0032,2.45314
0.0788473,0,0.609132,0.00335,2.45314
0.0871823,0,0.611224,0.003,2.45314
0.092458,0,0.559533,0.00305,2.45314
-0.0858804,0,0.447914,0.0031,2.45314
-0.0826672,0,0.454707,0.00325,2.45314
0.0230868,0,0.554413,0.0035,2.45314
0.0315311,0,0.654904,0.0035,2.45314
0.0327781,0,0.663609,0.0034,2.45314
0.0224762,0,0.64584,0.0031,2.45314
0.0276431,0,0.669841,0.0034,2.45314
0.0301903,0,0.646943,0.0034,2.45314
0.0171462,0,0.478521,0.0032,2.45314
-0.0170947,0,0.449594,0.00345,2.45314
-0.0366147,0,0.449928,0.0034,2.45314
-0.038533,0,0.6813,0.00335,2.45314
-0.0318069,0,0.68659,0.00335,2.45314
-0.0198134,0,0.685392,0.00325,2.45314
0.0535404,0,0.580881,0.0033,2.45314
-0.0461567,0,0.683146,0.00335,2.45314
0.0231073,0,0.638381,0.0033,2.45314
-0.0657936,0,0.470778,0.00345,2.45314
0.0128864,0,0.667629,0.00345,2.45314
-0.0573455,0,0.481617,0.00315,2.45314
-0.00221082,0,0.443595,0.0032,2.45314
-0.0118315,0,0.444664,0.003,2.45314
-0.0535565,0,0.690011,0.00315,2.45314
-0.0614644,0,0.679012,0.0034,2.45314
0.00881515,0,0.64205,0.00315,2.45314
0.0814472,0,0.471885,0.0033,2.45314
0.0928477,0,0.475764,0.00315,2.45314
0.0782192,0,0.481582,0.0032,2.45314
-0.0665284,0,0.453133,0.00305,2.45314
0.04293,0,0.480406,0.00335,2.45314
0.0548589,0,0.481731,0.003,2.45314
0.0378814,0,0.485626,0.00345,2.45314
0.0281007,0,0.477924,0.0034,2.45314
-0.053717,0,0.700467,0.0035,2.45314
-0.0621305,0,0.707599,0.0035,2.45314
-0.0129129,0,0.462617,0.0035,2.45314
-0.0274257,0,0.444406,0.0034,2.45314
-0.0191444,0,0.440187,0.00345,2.45314
0.0368043,0,0.473678,0.0033,2.45314
0.0301658,0,0.465469,0.00325,2.45314
0.0204843,0,0.468616,0.00325,2.45314
-0.0419012,0,0.689445,0.0034,2.45314
0.00954822,0,0.438864,0.0033,2.45314
0.00468189,0,0.432708,0.00335,2.45314
-0.00769453,0,0.430641,0.0035,2.45314
0.00579122,0,0.445718,0.0034,2.45314
-0.0071003,0,0.438288,0.0033,2.45314
-0.0173524,0,0.663957,0.0033,2.45314
0.0423204,0,0.661849,0.0032,2.45314
0.0351866,0,0.670748,0.00345,2.45314
-0.0733129,0,0.446289,0.00345,2.45314
-0.0693562,0,0.462147,0.0031,2.45314
-0.0673835,0,0.439398,0.0032,2.45314
-0.0582693,0,0.441943,0.0032,2.45314
0.0011887,0,0.426172,0.0034,2.45314
-0.0133202,0,0.425147,0.0032,2.45314
-0.00809436,0,0.417249,0.0035,2.45314
-0.018909,0,0.430426,0.00305,2.45314
-0.0497988,0,0.432754,0.00345,2.45314
-0.0576418,0,0.432641,0.0032,2.45314
-0.0455048,0,0.441549,0.0032,2.45314
0.0110126,0,0.456064,0.00345,2.45314
0.0158829,0,0.448106,0.0034,2.45314
0.0724801,0,0.475245,0.00345,2.45314
0.0184881,0,0.677675,0.00345,2.45314
0.00834638,0,0.689194,0.0032,2.45314
0.00444555,0,0.682825,0.00345,2.45314
0.0170749,0,0.685712,0.0035,2.45314
0.0420599,0,0.654607,0.00335,2.45314
0.0401441,0,0.638042,0.00305,2.45314
0.0389495,0,0.645165,0.00345,2.45314
0.030282,0,0.637887,0.0031,2.45314
-0.0787685,0,0.729084,0.003,2.45314
-0.0768665,0,0.720065,0.0033,2.45314
-0.086963,0,0.732356,0.003,2.45314
0.0696611,0,0.623844,0.0032,2.45314
0.0626568,0,0.628919,0.00315,2.45314
-0.0243392,0,0.423892,0.0035,2.45314
0.0454659,0,0.469207,0.00335,2.45314
0.0526603,0,0.471088,0.00325,2.45314
-0.0397019,0,0.436273,0.00325,2.45314
-0.0345486,0,0.442856,0.0031,2.45314
-0.045043,0,0.426916,0.00315,2.45314
-0.0544247,0,0.426178,0.0034,2.45314
-0.0694496,0,0.430825,0.003,2.45314
-0.0618695,0,0.420089,0.00305,2.45314
-0.0136475,0,0.689477,0.0034,2.45314
-0.0666961,0,0.717361,0.0033,2.45314
0.0127481,0,0.629604,0.00315,2.45314
0.0388305,0,0.628246,0.00305,2.45314
0.0506885,0,0.62302,0.00315,2.45314
0.0628562,0,0.615193,0.00315,2.45314
-0.022959,0,0.694523,0.00345,2.45314
-0.014521,0,0.69697,0.0031,2.45314
-0.00659649,0,0.687682,0.00315,2.45314
-0.0644334,0,0.727043,0.0033,2.45314
-0.0719129,0,0.732669,0.0031,2.45314
0.0264317,0,0.686884,0.00345,2.45314
0.0115842,0,0.698453,0.003,2.45314
0.0187015,0,0.693846,0.00315,2.45314
0.0264212,0,0.694167,0.003,2.45314
0.0442138,0,0.669475,0.00315,2.45314
-0.0680843,0,0.412987,0.00325,2.45314
-0.0732334,0,0.421224,0.0035,2.45314
-0.0585713,0,0.412802,0.00305,2.45314
0.0293039,0,0.677026,0.003,2.45314
0.0390528,0,0.463466,0.0032,2.45314
-0.0279909,0,0.435541,0.00305,2.45314
-0.0301663,0,0.428438,0.003,2.45314
-0.0770345,0,0.738251,0.00345,2.45314
-0.0852808,0,0.739389,0.0034,2.45314
0.0469074,0,0.461091,0.00305,2.45314
0.0315703,0,0.455454,0.0033,2.45314
-0.0754668,0,0.436958,0.003,2.45314
-0.0768091,0,0.429594,0.00315,2.45314
-0.0833382,0,0.433344,0.00325,2.45314
0.0127838,0,0.484217,0.0033,2.45314
0.0569784,0,0.461655,0.003,2.45314
0.0624449,0,0.471708,0.00325,2.45314
0.054989,0,0.666374,0.00335,2.45314
0.0519073,0,0.655003,0.0034,2.45314
0.034266,0,0.682287,0.00345,2.45314
0.0110129,0,0.428999,0.00335,2.45314
0.0102188,0,0.42078,0.00305,2.45314
-0.000733264,0,0.451576,0.0034,2.45314
-0.0204107,0,0.417465,0.00305,2.45314
-0.0375152,0,0.429365,0.00335,2.45314
0.02383,0,0.461169,0.0034,2.45314
0.00818358,0,0.462777,0.00335,2.45314
0.021126,0,0.453305,0.0031,2.45314
0.0165123,0,0.461118,0.00305,2.45314
-0.035471,0,0.418123,0.0033,2.45314
-0.0880894,0,0.427849,0.0033,2.45314
-0.0814798,0,0.421525,0.00315,2.45314
0.000685312,0,0.414433,0.0031,2.45314
-0.0168171,0,0.406596,0.0031,2.45314
-0.00121184,0,0.405972,0.0034,2.45314
-0.00875404,0,0.409874,0.00315,2.45314
0.00882033,0,0.608613,0.0031,2.45314
0.0782496,0,0.622072,0.00325,2.45314
-0.0507934,0,0.418439,0.00325,2.45314
-0.0429511,0,0.415687,0.0032,2.45314
-0.0438873,0,0.407574,0.00345,2.45314
-0.0507431,0,0.404575,0.0034,2.45314
-0.0368167,0,0.409323,0.0032,2.45314
0.0564499,0,0.635499,0.00305,2.45314
0.0467032,0,0.62953,0.003,2.45314
0.0441154,0,0.454221,0.00315,2.45314
0.0339058,0,0.445213,0.0034,2.45314
0.0211036,0,0.414085,0.0035,2.45314
