X,Y,Z,r,absv
-0.0151554,0,0.826803,0.0035,0.49042
-0.0240983,0,0.832659,0.00305,0.49042
-0.0116692,0,0.848397,0.00315,0.49042
-0.00927906,0,0.841479,0.0035,0.49042
-0.0869725,0,0.936079,0.00305,0.49042
-0.0790966,0,0.944597,0.0031,0.49042
-0.0306105,0,0.826447,0.0033,0.49042
-0.0923027,0,0.940847,0.003,0.49042
-0.0866404,0,0.947924,0.00325,0.49042
-0.0187179,0,0.901755,0.003,0.49042
-0.0261359,0,0.901271,0.0034,0.49042
-0.0760189,0,0.784077,0.0034,0.49042
-0.0915689,0,0.793995,0.0034,0.49042
-0.0741074,0,0.792844,0.0034,0.49042
-0.0863602,0,0.786772,0.00315,0.49042
-0.0383697,0,0.81859,0.0034,0.49042
-0.0732347,0,0.955316,0.00345,0.49042
-0.00505435,0,0.826732,0.0033,0.49042
0.00228518,0,0.832568,0.00345,0.49042
-0.00162499,0,0.839959,0.0035,0.49042
-0.0286587,0,0.933769,0.003,0.49042
-0.0326456,0,0.950449,0.0031,0.49042
-0.0275516,0,0.942782,0.00345,0.49042
-0.0122242,0,0.820015,0.00315,0.49042
-0.0181408,0,0.815351,0.00335,0.49042
-0.0241005,0,0.819826,0.003,0.49042
-0.0253455,0,0.863663,0.0032,0.49042
-0.0143313,0,0.864962,0.0034,0.49042
-0.010403,0,0.871094,0.003,0.49042
-0.0383242,0,0.807745,0.0031,0.49042
-0.0522358,0,0.795702,0.00325,0.49042
-0.0443781,0,0.800457,0.003,0.49042
-0.0680262,0,0.783046,0.003,0.49042
-0.0882941,0,0.777633,0.0032,0.49042
-0.0734494,0,0.772375,0.0032,0.49042
-0.0836381,0,0.772054,0.00305,0.49042
-0.00459151,0,0.816101,0.0033,0.49042
-0.0300942,0,0.811252,0.0031,0.49042
-0.0126199,0,0.809003,0.0032,0.49042
-0.0251467,0,0.806007,0.003,0.49042
-0.0252049,0,0.908493,0.0034,0.49042
-0.0426525,0,0.908222,0.0032,0.49042
-0.0892771,0,0.958455,0.00305,0.49042
-0.0824448,0,0.9557,0.00315,0.49042
-0.0897406,0,0.765257,0.0035,0.49042
-0.0314351,0,0.92588,0.0031,0.49042
-0.036764,0,0.799529,0.00305,0.49042
-0.0301678,0,0.796043,0.00315,0.49042
-0.0433225,0,0.790866,0.00325,0.49042
-0.0599347,0,0.791254,0.00325,0.49042
-0.060877,0,0.798332,0.00305,0.49042
-0.00559304,0,0.864664,0.0035,0.49042
-0.00243393,0,0.881415,0.0033,0.49042
-0.0107338,0,0.857877,0.0033,0.49042
-0.0494889,0,0.961936,0.0035,0.49042
-0.040537,0,0.958464,0.00345,0.49042
-0.0334151,0,0.959598,0.003,0.49042
0.00945374,0,0.841881,0.00305,0.49042
0.00244849,0,0.823042,0.00335,0.49042
0.0131383,0,0.824895,0.00335,0.49042
0.00942878,0,0.83175,0.00315,0.49042
0.00203498,0,0.846382,0.003,0.49042
-0.0181228,0,0.930076,0.00315,0.49042
-0.0172779,0,0.938695,0.0033,0.49042
0.00735122,0,0.890419,0.00325,0.49042
0.0100476,0,0.882894,0.00325,0.49042
-0.000790097,0,0.873311,0.00335,0.49042
-0.0340469,0,0.911191,0.00325,0.49042
-0.00594922,0,0.942089,0.0032,0.49042
-0.0118654,0,0.93403,0.00305,0.49042
-0.024097,0,0.949387,0.0034,0.49042
0.0227935,0,0.814478,0.00315,0.49042
0.0243922,0,0.828113,0.00305,0.49042
0.0172149,0,0.818938,0.00305,0.49042
0.0179713,0,0.832537,0.003,0.49042
-0.0277846,0,0.788568,0.00325,0.49042
-0.0136177,0,0.797673,0.00335,0.49042
-0.0505934,0,0.780773,0.0035,0.49042
-0.0351962,0,0.780252,0.00305,0.49042
0.00100077,0,0.861051,0.00345,0.49042
-0.000660799,0,0.853275,0.00325,0.49042
0.013229,0,0.870578,0.00305,0.49042
0.0120755,0,0.896258,0.00345,0.49042
0.0206327,0,0.891627,0.00345,0.49042
0.0214055,0,0.884319,0.0034,0.49042
0.0186653,0,0.875548,0.00305,0.49042
-0.000494428,0,0.894954,0.0033,0.49042
-0.0508268,0,0.787948,0.00345,0.49042
0.0278914,0,0.895753,0.00315,0.49042
0.0327059,0,0.884392,0.0032,0.49042
0.0241667,0,0.904495,0.0035,0.49042
-0.0229635,0,0.916872,0.00305,0.49042
-0.0337646,0,0.919012,0.0035,0.49042
0.00741486,0,0.812153,0.0031,0.49042
0.0285728,0,0.820987,0.0031,0.49042
0.00792079,0,0.875734,0.0031,0.49042
0.0383689,0,0.811373,0.003,0.49042
0.0372448,0,0.826401,0.0032,0.49042
0.0345231,0,0.836887,0.003,0.49042
0.024805,0,0.838032,0.0032,0.49042
0.0419753,0,0.835357,0.003,0.49042
0.0482177,0,0.82242,0.00345,0.49042
0.0355321,0,0.818645,0.00305,0.49042
-0.0357771,0,0.967942,0.0031,0.49042
-0.0454173,0,0.968935,0.0034,0.49042
0.0525333,0,0.816147,0.0032,0.49042
0.0560879,0,0.823176,0.00335,0.49042
0.047389,0,0.810223,0.0031,0.49042
0.050492,0,0.83393,0.00325,0.49042
-0.0222323,0,0.964466,0.00345,0.49042
-0.0286988,0,0.971043,0.0031,0.49042
0.0354728,0,0.895992,0.0033,0.49042
0.0349954,0,0.90556,0.0031,0.49042
0.0397091,0,0.889911,0.00305,0.49042
-0.0121033,0,0.894876,0.0031,0.49042
0.0181924,0,0.842352,0.003,0.49042
0.0124659,0,0.850298,0.00325,0.49042
0.0604436,0,0.83128,0.0035,0.49042
0.063074,0,0.815643,0.0033,0.49042
0.068656,0,0.82113,0.00335,0.49042
0.0352238,0,0.913823,0.00315,0.49042
0.0481948,0,0.905863,0.0034,0.49042
0.0435596,0,0.916748,0.0032,0.49042
0.0447491,0,0.899033,0.00315,0.49042
0.024102,0,0.913275,0.00305,0.49042
0.0102464,0,0.863663,0.00345,0.49042
-0.00824122,0,0.787606,0.00305,0.49042
-0.0202249,0,0.790453,0.003,0.49042
-0.00824087,0,0.803036,0.003,0.49042
-0.0222547,0,0.799206,0.0032,0.49042
0.000105031,0,0.794736,0.00325,0.49042
-0.000306658,0,0.802613,0.0034,0.49042
-0.0499817,0,0.768362,0.00305,0.49042
-0.0435664,0,0.776828,0.00345,0.49042
-0.0606517,0,0.783987,0.00325,0.49042
-0.0573052,0,0.768759,0.0031,0.49042
0.00886934,0,0.805124,0.0033,0.49042
0.0192443,0,0.805396,0.00345,0.49042
-0.0919168,0,0.969589,0.0032,0.49042
-0.0820073,0,0.964215,0.003,0.49042
-0.0781163,0,0.975087,0.00325,0.49042
-0.0696639,0,0.969768,0.00315,0.49042
-0.0843481,0,0.971155,0.0035,0.49042
-0.0901527,0,0.979974,0.003,0.49042
-0.0159252,0,0.887387,0.0032,0.49042
0.0697674,0,0.831514,0.0034,0.49042
0.0797948,0,0.820769,0.00345,0.49042
0.0708658,0,0.809159,0.0034,0.49042
0.076433,0,0.82863,0.00345,0.49042
-0.013216,0,0.952353,0.00305,0.49042
-0.0788731,0,0.77746,0.0031,0.49042
0.0537618,0,0.894548,0.00325,0.49042
0.0564339,0,0.906353,0.00345,0.49042
0.0518611,0,0.887609,0.00335,0.49042
0.0904,0,0.818778,0.00335,0.49042
0.0854773,0,0.81071,0.0031,0.49042
0.0880607,0,0.828963,0.0034,0.49042
0.0771304,0,0.812885,0.0034,0.49042
-0.00186907,0,0.924303,0.00325,0.49042
-0.0117675,0,0.920382,0.0033,0.49042
-0.00172196,0,0.935291,0.0032,0.49042
0.0529459,0,0.801152,0.0032,0.49042
0.0385476,0,0.802836,0.0031,0.49042
0.0565561,0,0.807753,0.00325,0.49042
-0.000198953,0,0.91365,0.00305,0.49042
-0.012181,0,0.909699,0.00345,0.49042
-0.0184822,0,0.922814,0.00315,0.49042
-0.0274886,0,0.780449,0.003,0.49042
-0.0172525,0,0.783535,0.00305,0.49042
0.0567577,0,0.838006,0.00335,0.49042
0.0443331,0,0.846322,0.003,0.49042
-0.058393,0,0.966884,0.0035,0.49042
0.0865919,0,0.841691,0.0031,0.49042
0.0766128,0,0.836919,0.0034,0.49042
-0.0739523,0,0.962833,0.00315,0.49042
-0.0658802,0,0.962305,0.00345,0.49042
0.00643188,0,0.929462,0.00345,0.49042
0.0085641,0,0.917898,0.0032,0.49042
-0.0367235,0,0.76816,0.003,0.49042
-0.0496318,0,0.758624,0.00335,0.49042
-0.0430345,0,0.761961,0.0032,0.49042
0.0222287,0,0.865824,0.00345,0.49042
0.0299693,0,0.868355,0.003,0.49042
0.0270438,0,0.879172,0.0033,0.49042
-0.0351083,0,0.78756,0.00335,0.49042
-0.0828416,0,0.760881,0.00315,0.49042
0.0016161,0,0.902187,0.00305,0.49042
0.0115279,0,0.910142,0.00305,0.49042
0.0471208,0,0.796715,0.0031,0.49042
0.0369948,0,0.873468,0.00315,0.49042
0.0397719,0,0.882206,0.0034,0.49042
0.0164366,0,0.91553,0.00325,0.49042
0.0278144,0,0.855686,0.00305,0.49042
0.0159253,0,0.857355,0.00305,0.49042
0.0646788,0,0.843592,0.00305,0.49042
0.0736331,0,0.843732,0.00325,0.49042
-0.00883658,0,0.927063,0.0031,0.49042
-0.0651026,0,0.776471,0.00305,0.49042
-0.0867415,0,0.986294,0.0034,0.49042
-0.0914989,0,0.993839,0.0032,0.49042
-0.0839893,0,1.00002,0.00305,0.49042
-0.0808763,0,0.981894,0.0034,0.49042
-0.0779306,0,0.996154,0.00305,0.49042
-0.0746564,0,0.988479,0.0033,0.49042
-0.0192837,0,0.776458,0.0031,0.49042
-0.0125093,0,0.773217,0.00335,0.49042
-0.00707009,0,0.779856,0.00345,0.49042
0.022857,0,0.921609,0.0031,0.49042
0.0304891,0,0.923021,0.00305,0.49042
-0.008859,0,0.902049,0.00305,0.49042
0.0488801,0,0.88097,0.0035,0.49042
0.0814675,0,0.853453,0.00315,0.49042
-0.0922835,0,1.00513,0.0033,0.49042
0.090725,0,0.804702,0.003,0.49042
0.0782783,0,0.805543,0.00315,0.49042
0.08537,0,0.799333,0.0031,0.49042
0.0772664,0,0.795486,0.003,0.49042
0.0701047,0,0.797167,0.0031,0.49042
0.00616589,0,0.943242,0.00315,0.49042
0.00358474,0,0.951524,0.0032,0.49042
-0.00501955,0,0.953967,0.0032,0.49042
0.0577904,0,0.914976,0.00345,0.49042
0.00766693,0,0.795429,0.00305,0.49042
0.000110634,0,0.810355,0.003,0.49042
0.0358133,0,0.863103,0.0033,0.49042
0.0876936,0,0.792309,0.00325,0.49042
0.000704177,0,0.786002,0.00315,0.49042
0.0112301,0,0.787186,0.0033,0.49042
0.0556097,0,0.854015,0.0034,0.49042
0.0543915,0,0.846671,0.00325,0.49042
0.04575,0,0.853516,0.0035,0.49042
0.0332745,0,0.848216,0.0031,0.49042
0.0638192,0,0.864056,0.00325,0.49042
0.0448089,0,0.862318,0.00315,0.49042
0.0689531,0,0.852004,0.003,0.49042
0.0513694,0,0.866401,0.003,0.49042
-0.0576365,0,0.756365,0.00315,0.49042
-0.0480719,0,0.746155,0.0034,0.49042
-0.0373571,0,0.752776,0.0032,0.49042
-0.0547986,0,0.748864,0.0032,0.49042
0.0586489,0,0.791389,0.00315,0.49042
0.0676731,0,0.788082,0.0035,0.49042
-0.031475,0,0.76084,0.00315,0.49042
0.0152888,0,0.933401,0.00325,0.49042
0.0129115,0,0.954367,0.0033,0.49042
0.0201692,0,0.962383,0.0033,0.49042
0.0242416,0,0.951195,0.0035,0.49042
0.0153074,0,0.9464,0.00305,0.49042
0.00328073,0,0.961286,0.00305,0.49042
0.0441267,0,0.875575,0.00335,0.49042
0.0628063,0,0.79839,0.003,0.49042
0.0787166,0,0.783614,0.00315,0.49042
0.0708485,0,0.777956,0.00325,0.49042
0.064095,0,0.781387,0.003,0.49042
0.074397,0,0.857014,0.00335,0.49042
0.0860225,0,0.866041,0.00325,0.49042
0.0750579,0,0.865043,0.00345,0.49042
0.0869565,0,0.848885,0.00325,0.49042
0.0928343,0,0.861529,0.0031,0.49042
0.0515935,0,0.783692,0.0034,0.49042
-0.0666426,0,0.992337,0.0032,0.49042
-0.0722618,0,0.980544,0.0031,0.49042
-0.0658705,0,0.984415,0.0031,0.49042
-0.0261243,0,0.956388,0.00345,0.49042
0.0590257,0,0.887251,0.003,0.49042
0.0674461,0,0.892282,0.003,0.49042
0.0608309,0,0.898489,0.0035,0.49042
0.0115025,0,0.969786,0.0031,0.49042
-0.00169232,0,0.972437,0.0035,0.49042
-0.0103945,0,0.963187,0.0033,0.49042
-0.00319878,0,0.772187,0.0034,0.49042
-0.0130457,0,0.7655,0.00315,0.49042
-0.0218901,0,0.76567,0.00335,0.49042
-0.00638325,0,0.762817,0.0033,0.49042
0.0820565,0,0.87674,0.0033,0.49042
0.0893625,0,0.873884,0.003,0.49042
0.0808739,0,0.860776,0.0035,0.49042
-0.0177359,0,0.972138,0.0034,0.49042
-0.00974937,0,0.972734,0.00325,0.49042
0.0777698,0,0.888026,0.00335,0.49042
0.0814719,0,0.894403,0.00305,0.49042
0.066308,0,0.881894,0.0035,0.49042
0.0696979,0,0.905818,0.00335,0.49042
0.00526696,0,0.777302,0.0033,0.49042
0.0146899,0,0.797964,0.0033,0.49042
0.0305831,0,0.804554,0.00315,0.49042
0.0245571,0,0.792837,0.00315,0.49042
0.0862758,0,0.78466,0.0034,0.49042
0.0340024,0,0.79333,0.00345,0.49042
0.029733,0,0.812488,0.0035,0.49042
-0.0265376,0,0.752388,0.0034,0.49042
-0.0190478,0,0.752901,0.00305,0.49042
-0.0289311,0,0.769891,0.00345,0.49042
0.0310163,0,0.78438,0.00335,0.49042
0.0199461,0,0.784792,0.00315,0.49042
0.0377273,0,0.855987,0.0032,0.49042
0.04978,0,0.841201,0.0032,0.49042
0.0874358,0,0.777466,0.0033,0.49042
0.0618909,0,0.87483,0.00345,0.49042
0.0692661,0,0.871623,0.0035,0.49042
-0.075381,0,0.762347,0.00335,0.49042
-0.0897495,0,0.752463,0.0033,0.49042
-0.0776361,0,0.754369,0.00305,0.49042
-0.0702297,0,1.00272,0.00335,0.49042
-0.0768877,0,1.00687,0.00345,0.49042
-0.0867818,0,1.01093,0.00325,0.49042
-0.0558649,0,0.958619,0.00325,0.49042
-0.0522292,0,0.971738,0.0033,0.49042
0.00257212,0,0.752783,0.0034,0.49042
-0.00827768,0,0.749114,0.00335,0.49042
0.00461615,0,0.764355,0.00305,0.49042
0.0410001,0,0.789016,0.003,0.49042
0.0927283,0,0.881238,0.0031,0.49042
0.0856066,0,0.884617,0.00305,0.49042
0.0917576,0,0.889636,0.0035,0.49042
0.0742856,0,0.880792,0.00325,0.49042
0.0876972,0,0.89832,0.0032,0.49042
-0.0883991,0,1.01826,0.003,0.49042
0.0731962,0,0.896711,0.0032,0.49042
0.0788473,0,0.903598,0.00335,0.49042
0.0871823,0,0.90569,0.003,0.49042
0.092458,0,0.853999,0.00305,0.49042
-0.0858804,0,0.742379,0.0031,0.49042
-0.0826672,0,0.749173,0.00325,0.49042
0.0230868,0,0.848879,0.0035,0.49042
0.0315311,0,0.949369,0.0035,0.49042
0.0327781,0,0.958075,0.0034,0.49042
0.0224762,0,0.940305,0.0031,0.49042
0.0276431,0,0.964307,0.0034,0.49042
0.0301903,0,0.941408,0.0034,0.49042
0.0171462,0,0.772987,0.0032,0.49042
-0.0170947,0,0.74406,0.00345,0.49042
-0.0366147,0,0.744393,0.0034,0.49042
-0.038533,0,0.975765,0.00335,0.49042
-0.0318069,0,0.981055,0.00335,0.49042
-0.0198134,0,0.979857,0.00325,0.49042
0.0535404,0,0.875347,0.0033,0.49042
-0.0461567,0,0.977612,0.00335,0.49042
0.0231073,0,0.932846,0.0033,0.49042
-0.0657936,0,0.765243,0.00345,0.49042
0.0128864,0,0.962094,0.00345,0.49042
-0.0573455,0,0.776083,0.00315,0.49042
-0.00221082,0,0.73806,0.0032,0.49042
-0.0118315,0,0.73913,0.003,0.49042
-0.0535565,0,0.984476,0.00315,0.49042
-0.0614644,0,0.973477,0.0034,0.49042
0.00881515,0,0.936516,0.00315,0.49042
0.0814472,0,0.766351,0.0033,0.49042
0.0928477,0,0.77023,0.00315,0.49042
0.0782192,0,0.776047,0.0032,0.49042
-0.0665284,0,0.747599,0.00305,0.49042
0.04293,0,0.774872,0.00335,0.49042
0.0548589,0,0.776196,0.003,0.49042
0.0378814,0,0.780091,0.00345,0.49042
0.0281007,0,0.77239,0.0034,0.49042
-0.053717,0,0.994933,0.0035,0.49042
-0.0621305,0,1.00206,0.0035,0.49042
-0.0129129,0,0.757083,0.0035,0.49042
-0.0274257,0,0.738872,0.0034,0.49042
-0.0191444,0,0.734652,0.00345,0.49042
0.0368043,0,0.768144,0.0033,0.49042
0.0301658,0,0.759934,0.00325,0.49042
0.0204843,0,0.763081,0.00325,0.49042
-0.0419012,0,0.98391,0.0034,0.49042
0.00954822,0,0.733329,0.0033,0.49042
0.00468189,0,0.727174,0.00335,0.49042
-0.00769453,0,0.725107,0.0035,0.49042
0.00579122,0,0.740183,0.0034,0.49042
-0.0071003,0,0.732754,0.0033,0.49042
-0.0173524,0,0.958423,0.0033,0.49042
0.0423204,0,0.956314,0.0032,0.49042
0.0351866,0,0.965214,0.00345,0.49042
-0.0733129,0,0.740755,0.00345,0.49042
-0.0693562,0,0.756613,0.0031,0.49042
-0.0673835,0,0.733864,0.0032,0.49042
-0.0582693,0,0.736408,0.0032,0.49042
0.0011887,0,0.720638,0.0034,0.49042
-0.0133202,0,0.719612,0.0032,0.49042
-0.00809436,0,0.711714,0.0035,0.49042
-0.018909,0,0.724891,0.00305,0.49042
-0.0497988,0,0.72722,0.00345,0.49042
-0.0576418,0,0.727107,0.0032,0.49042
-0.0455048,0,0.736015,0.0032,0.49042
0.0110126,0,0.75053,0.00345,0.49042
0.0158829,0,0.742572,0.0034,0.49042
0.0724801,0,0.769711,0.00345,0.49042
0.0184881,0,0.97214,0.00345,0.49042
0.00834638,0,0.98366,0.0032,0.49042
0.00444555,0,0.97729,0.00345,0.49042
0.0170749,0,0.980178,0.0035,0.49042
0.0420599,0,0.949073,0.00335,0.49042
0.0401441,0,0.932507,0.00305,0.49042
0.0389495,0,0.93963,0.00345,0.49042
0.030282,0,0.932353,0.0031,0.49042
-0.0787685,0,1.02355,0.003,0.49042
-0.0768665,0,1.01453,0.0033,0.49042
-0.086963,0,1.02682,0.003,0.49042
0.0696611,0,0.918309,0.0032,0.49042
0.0626568,0,0.923385,0.00315,0.49042
-0.0243392,0,0.718358,0.0035,0.49042
0.0454659,0,0.763672,0.00335,0.49042
0.0526603,0,0.765554,0.00325,0.49042
-0.0397019,0,0.730739,0.00325,0.49042
-0.0345486,0,0.737321,0.0031,0.49042
-0.045043,0,0.721381,0.00315,0.49042
-0.0544247,0,0.720643,0.0034,0.49042
-0.0694496,0,0.72529,0.003,0.49042
-0.0618695,0,0.714555,0.00305,0.49042
-0.0136475,0,0.983943,0.0034,0.49042
-0.0666961,0,1.01183,0.0033,0.49042
0.0127481,0,0.92407,0.00315,0.49042
0.0388305,0,0.922712,0.00305,0.49042
0.0506885,0,0.917486,0.00315,0.49042
0.0628562,0,0.909658,0.00315,0.49042
-0.022959,0,0.988989,0.00345,0.49042
-0.014521,0,0.991436,0.0031,0.49042
-0.00659649,0,0.982147,0.00315,0.49042
-0.0644334,0,1.02151,0.0033,0.49042
-0.0719129,0,1.02713,0.0031,0.49042
0.0264317,0,0.98135,0.00345,0.49042
0.0115842,0,0.992919,0.003,0.49042
0.0187015,0,0.988312,0.00315,0.49042
0.0264212,0,0.988633,0.003,0.49042
0.0442138,0,0.963941,0.00315,0.49042
-0.0680843,0,0.707453,0.00325,0.49042
-0.0732334,0,0.71569,0.0035,0.49042
-0.0585713,0,0.707268,0.00305,0.49042
0.0293039,0,0.971492,0.003,0.49042
0.0390528,0,0.757932,0.0032,0.49042
-0.0279909,0,0.730007,0.00305,0.49042
-0.0301663,0,0.722904,0.003,0.49042
-0.0770345,0,1.03272,0.00345,0.49042
-0.0852808,0,1.03385,0.0034,0.49042
0.0469074,0,0.755557,0.00305,0.49042
0.0315703,0,0.74992,0.0033,0.49042
-0.0754668,0,0.731424,0.003,0.49042
-0.0768091,0,0.724059,0.00315,0.49042
-0.0833382,0,0.72781,0.00325,0.49042
0.0127838,0,0.778682,0.0033,0.49042
0.0569784,0,0.756121,0.003,0.49042
0.0624449,0,0.766173,0.00325,0.49042
0.054989,0,0.960839,0.00335,0.49042
0.0519073,0,0.949469,0.0034,0.49042
0.034266,0,0.976753,0.00345,0.49042
0.0110129,0,0.723464,0.00335,0.49042
0.0102188,0,0.715245,0.00305,0.49042
-0.000733264,0,0.746042,0.0034,0.49042
-0.0204107,0,0.711931,0.00305,0.49042
-0.0375152,0,0.723831,0.00335,0.49042
0.02383,0,0.755635,0.0034,0.49042
0.00818358,0,0.757243,0.00335,0.49042
0.021126,0,0.74777,0.0031,0.49042
0.0165123,0,0.755583,0.00305,0.49042
-0.035471,0,0.712589,0.0033,0.49042
-0.0880894,0,0.722314,0.0033,0.49042
-0.0814798,0,0.715991,0.00315,0.49042
0.000685312,0,0.708899,0.0031,0.49042
-0.0168171,0,0.701062,0.0031,0.49042
-0.00121184,0,0.700437,0.0034,0.49042
-0.00875404,0,0.70434,0.00315,0.49042
0.00882033,0,0.903078,0.0031,0.49042
0.0782496,0,0.916537,0.00325,0.49042
-0.0507934,0,0.712904,0.00325,0.49042
-0.0429511,0,0.710153,0.0032,0.49042
-0.0438873,0,0.70204,0.00345,0.49042
-0.0507431,0,0.69904,0.0034,0.49042
-0.0368167,0,0.703788,0.0032,0.49042
0.0564499,0,0.929964,0.00305,0.49042
0.0467032,0,0.923996,0.003,0.49042
0.0441154,0,0.748687,0.00315,0.49042
0.0339058,0,0.739679,0.0034,0.49042
