X,Y,Z,r,absv
-0.0743356,0,0.422102,0.0033,0.0477458
-0.0675752,0,0.422493,0.00345,0.0474375
-0.0563832,0,0.427912,0.00305,0.0688161
-0.0459873,0,0.432799,0.00315,0.0811815
-0.0588408,0,0.433824,0.00335,0.0819079
-0.0500367,0,0.427742,0.0033,0.0760469
-0.060662,0,0.42236,0.00345,0.0520996
-0.0968498,0,0.402014,0.00305,0.0529673
-0.0406659,0,0.42143,0.00315,0.0785779
-0.0470132,0,0.421593,0.0032,0.0723111
-0.0524781,0,0.433552,0.003,0.101821
-0.0684641,0,0.439702,0.003,0.0630541
-0.033278,0,0.431813,0.0031,0.0976971
-0.0418215,0,0.438879,0.0031,0.0721341
-0.0608874,0,0.399021,0.00305,0.0569356
-0.0544989,0,0.398593,0.00335,0.0689964
-0.0436754,0,0.426994,0.0031,0.0875587
-0.090385,0,0.401672,0.00335,0.0322977
-0.0899116,0,0.394657,0.00345,0.0437405
-0.0966519,0,0.395543,0.00335,0.0366679
-0.0817693,0,0.390141,0.0032,0.0365023
-0.0374197,0,0.427133,0.00315,0.0695666
-0.0344197,0,0.421641,0.0031,0.0687418
-0.0749129,0,0.428575,0.0032,0.0600207
-0.0964856,0,0.388692,0.0035,0.0119726
-0.0878567,0,0.388438,0.0031,0.0367405
-0.0669873,0,0.399427,0.00305,0.0567423
-0.0791555,0,0.408311,0.003,0.0468284
-0.0258795,0,0.420407,0.0034,0.103219
-0.0376148,0,0.415728,0.003,0.0895172
-0.0300321,0,0.426299,0.0033,0.0937058
-0.0920215,0,0.383976,0.003,0.0123558
-0.037757,0,0.404367,0.00325,0.0674762
-0.040385,0,0.398394,0.00325,0.0636111
-0.0443052,0,0.404324,0.0033,0.0665354
-0.0476913,0,0.398482,0.00345,0.0648116
-0.0530484,0,0.392296,0.0031,0.0637423
-0.0720928,0,0.393443,0.0032,0.0306131
-0.0756028,0,0.38791,0.00335,0.0334443
-0.0834634,0,0.383513,0.0035,0.0335784
-0.0342059,0,0.410073,0.00345,0.0729083
-0.0225206,0,0.414374,0.0032,0.0944199
-0.0310908,0,0.416117,0.00335,0.0717685
-0.0619038,0,0.439779,0.00335,0.0756994
-0.0518999,0,0.445363,0.00305,0.0826262
-0.0486068,0,0.43842,0.00305,0.0958509
-0.0340805,0,0.399189,0.0031,0.0604556
-0.0279516,0,0.398678,0.00305,0.0624374
-0.0591954,0,0.393107,0.0031,0.0450225
-0.0655939,0,0.393231,0.0033,0.0528278
-0.0691107,0,0.385872,0.00345,0.0561615
-0.0768668,0,0.381176,0.0035,0.036977
-0.0623033,0,0.387856,0.003,0.0520995
-0.0192288,0,0.420417,0.00325,0.122495
-0.0796467,0,0.444116,0.00315,0.0678821
-0.0856461,0,0.442241,0.0031,0.085665
-0.0845238,0,0.448718,0.00345,0.0645751
-0.0456284,0,0.444085,0.00335,0.101416
-0.0479078,0,0.450442,0.0034,0.0973503
-0.0584404,0,0.445695,0.0035,0.0776823
-0.0348648,0,0.449502,0.00325,0.110142
-0.0410095,0,0.410109,0.00335,0.0695559
-0.0299678,0,0.404753,0.00335,0.0666982
-0.0129248,0,0.422708,0.00345,0.0958453
-0.00706975,0,0.425529,0.00305,0.0970815
-0.0232994,0,0.426752,0.00345,0.100581
-0.0502615,0,0.386805,0.00305,0.0646846
-0.0468577,0,0.391984,0.0031,0.0635873
-0.0563411,0,0.387161,0.003,0.05978
-0.0965881,0,0.379422,0.0034,0.0073444
-0.0819951,0,0.377154,0.003,0.0265975
-0.0544457,0,0.451013,0.00315,0.073022
-0.0509365,0,0.456307,0.0032,0.0890595
-0.0414967,0,0.449104,0.00315,0.117435
-0.0221125,0,0.393816,0.00305,0.0680466
-0.022032,0,0.399916,0.003,0.0656464
-0.0651464,0,0.44547,0.0032,0.0564983
-0.0227488,0,0.406376,0.0035,0.0687919
-0.061826,0,0.451495,0.00315,0.0826733
-0.0683267,0,0.451139,0.0033,0.048895
-0.0653922,0,0.456714,0.003,0.0546449
-0.0110815,0,0.394618,0.003,0.0637919
-0.0181302,0,0.388935,0.00325,0.0704457
-0.0283016,0,0.392337,0.0033,0.066133
-0.016882,0,0.403182,0.0031,0.0720932
-0.0167603,0,0.396845,0.0031,0.0664512
-0.0910318,0,0.445338,0.00305,0.0609125
-0.0761445,0,0.449596,0.00335,0.0708957
-0.0346086,0,0.393062,0.00305,0.0622662
-0.0967446,0,0.442677,0.00325,0.0225051
-0.0965868,0,0.449346,0.0034,0.0332222
-0.0208524,0,0.433052,0.0033,0.101931
-0.0271631,0,0.431933,0.003,0.104117
-0.0763571,0,0.374446,0.00325,0.0311965
-0.092992,0,0.37387,0.0032,0.0134233
-0.0703405,0,0.379213,0.0033,0.0553101
-0.0884217,0,0.378687,0.0034,0.0253449
-0.0406595,0,0.391967,0.0031,0.059001
-0.07322,0,0.455567,0.0033,0.0634637
-0.00570406,0,0.397497,0.0031,0.0795794
-0.00045193,0,0.40079,0.0031,0.0839126
-0.0111121,0,0.400686,0.00305,0.0668182
-0.0248376,0,0.444579,0.0032,0.111226
-0.0385958,0,0.454526,0.003,0.112415
-0.0285159,0,0.44977,0.0031,0.113718
-0.0118881,0,0.388672,0.003,0.068843
-0.0243927,0,0.38702,0.0033,0.0633617
-0.0307306,0,0.386143,0.0031,0.0646323
-0.0276536,0,0.410719,0.00305,0.0626782
-0.0171433,0,0.410403,0.0034,0.0881698
-0.0136142,0,0.416041,0.00325,0.10154
-0.0437825,0,0.386542,0.00315,0.0625434
-0.0537282,0,0.381758,0.003,0.056297
-0.0473675,0,0.381038,0.0034,0.0606748
-0.0702233,0,0.372519,0.00315,0.0397076
-0.0967503,0,0.366784,0.00325,0.01525
-0.0749152,0,0.368004,0.00335,0.0341618
-0.0903035,0,0.367939,0.0033,0.0030203
-0.00610804,0,0.390912,0.0032,0.0600339
-0.037223,0,0.386447,0.0034,0.0595061
-0.00771185,0,0.384271,0.00305,0.0736182
-0.0275199,0,0.380956,0.003,0.062793
-0.0272119,0,0.438289,0.00335,0.103314
-0.0397203,0,0.432975,0.0031,0.077317
-0.0959096,0,0.456252,0.0035,0.0292345
-0.0904756,0,0.451414,0.00305,0.055702
-0.0967502,0,0.360276,0.00325,0.0209396
-0.0314795,0,0.443657,0.0035,0.105757
-0.0405857,0,0.380532,0.0034,0.0584965
-0.0338962,0,0.380535,0.00325,0.0560478
-0.0445335,0,0.374957,0.0033,0.0581641
-0.0585133,0,0.377428,0.0034,0.052448
-0.0633884,0,0.381803,0.00315,0.0526053
-0.00815873,0,0.411767,0.0033,0.0955157
-0.00733979,0,0.418537,0.0035,0.0808771
-0.0119114,0,0.406711,0.003,0.0720314
-0.0495407,0,0.462451,0.0031,0.0871009
-0.0444169,0,0.45706,0.00335,0.102661
-0.0324608,0,0.456593,0.00345,0.111137
0.0107012,0,0.401303,0.0034,0.0967419
0.00518744,0,0.397767,0.00315,0.107574
0.0170943,0,0.397121,0.0033,0.100189
0.0109686,0,0.394524,0.00335,0.0931019
0.00477037,0,0.404827,0.0035,0.0983183
-0.0182189,0,0.445442,0.0031,0.104031
-0.0154834,0,0.451866,0.00325,0.108367
0.00461109,0,0.424122,0.00305,0.100297
0.0100841,0,0.420794,0.00335,0.0879446
-0.00147335,0,0.413401,0.0035,0.110071
-0.0353841,0,0.43796,0.0034,0.0980029
-0.00369827,0,0.449766,0.00325,0.104958
-0.0100119,0,0.448429,0.0032,0.105652
-0.0221545,0,0.450499,0.0033,0.111543
0.0240593,0,0.388577,0.00335,0.0682534
0.0249283,0,0.394971,0.0031,0.0782772
0.0179881,0,0.390747,0.0031,0.0944428
0.0223991,0,0.400521,0.003,0.0806336
-0.0311671,0,0.374797,0.0031,0.0520656
-0.0144556,0,0.382811,0.0034,0.0611809
-0.0487639,0,0.369919,0.00325,0.0583831
-0.035734,0,0.367895,0.00315,0.0562031
0.00474008,0,0.411328,0.003,0.106602
-0.00358136,0,0.406712,0.00345,0.0966356
0.0159049,0,0.417178,0.0035,0.080994
0.0160156,0,0.424224,0.0035,0.0835559
0.0218828,0,0.427955,0.00345,0.091474
0.0275391,0,0.424816,0.003,0.0851476
0.0220636,0,0.421398,0.0031,0.0783919
-0.00135382,0,0.421069,0.003,0.110666
-0.0515874,0,0.375829,0.0033,0.0579313
0.0331583,0,0.429041,0.00335,0.0789344
0.0334978,0,0.422198,0.0035,0.0796049
0.0272044,0,0.432427,0.0035,0.0735475
-0.0207271,0,0.439607,0.00325,0.105438
-0.0380761,0,0.443874,0.0031,0.103077
0.00564988,0,0.390369,0.0034,0.0794777
0.0311888,0,0.390863,0.0034,0.0885054
0.00408303,0,0.417694,0.0034,0.101958
0.0438479,0,0.389845,0.0034,0.0682655
0.0377351,0,0.393045,0.0035,0.0745011
0.030669,0,0.397351,0.0031,0.0903468
0.0280395,0,0.403325,0.0033,0.090185
0.0449729,0,0.396145,0.003,0.0621569
0.0500268,0,0.392556,0.0032,0.0555049
0.0373031,0,0.38632,0.0032,0.0775023
-0.0378641,0,0.460533,0.00305,0.114537
-0.0432905,0,0.46383,0.0033,0.112047
0.0550954,0,0.388324,0.0034,0.0550147
0.0611057,0,0.391552,0.0034,0.0353811
0.0490368,0,0.38582,0.00315,0.0712679
0.0557739,0,0.395479,0.0032,0.0513452
-0.0244037,0,0.461588,0.00325,0.107949
-0.0323592,0,0.463043,0.003,0.109756
0.0389944,0,0.426058,0.0032,0.0795654
0.0389099,0,0.432765,0.0035,0.0679876
0.0444103,0,0.422465,0.0033,0.0836134
-0.0109885,0,0.430739,0.0034,0.107346
0.0169854,0,0.404028,0.00345,0.0756614
0.0109942,0,0.408045,0.0033,0.105168
0.0674293,0,0.39367,0.00325,0.0568761
0.0669545,0,0.387186,0.00325,0.0607306
0.0733482,0,0.388648,0.0033,0.0310132
0.0329345,0,0.435799,0.00315,0.0648611
0.0557694,0,0.435709,0.00335,0.0670234
0.0503073,0,0.432464,0.003,0.0607875
0.0448172,0,0.429171,0.0034,0.0653928
0.0209228,0,0.434461,0.0031,0.0746792
0.00995846,0,0.414389,0.00305,0.0866309
-0.011001,0,0.377425,0.003,0.0663162
-0.0235808,0,0.376165,0.0032,0.0651018
-0.0049834,0,0.378691,0.00315,0.0743615
-0.0208207,0,0.381771,0.00305,0.0649072
0.00105382,0,0.38049,0.00315,0.0669729
-0.00132177,0,0.386496,0.0033,0.076028
-0.053082,0,0.365285,0.00305,0.0513146
-0.0420044,0,0.368948,0.0032,0.0559956
-0.0649637,0,0.375805,0.00305,0.0509442
-0.0592868,0,0.365139,0.0031,0.0509543
0.0120336,0,0.387733,0.0035,0.0885739
0.0234867,0,0.381797,0.00345,0.0619608
-0.0969746,0,0.462775,0.003,0.0123136
-0.0864263,0,0.456457,0.0034,0.0535194
-0.0833855,0,0.462232,0.0031,0.0350092
-0.076912,0,0.461219,0.00345,0.0714583
-0.0911737,0,0.460893,0.0031,0.0468644
-0.0961997,0,0.468841,0.0031,0.0277796
-0.0168616,0,0.427951,0.0031,0.0929853
0.0739639,0,0.395418,0.0035,0.0192085
0.0857356,0,0.386927,0.00315,0.0306934
0.0724801,0,0.382049,0.00335,0.0259209
0.0797088,0,0.390227,0.00325,0.0207641
-0.0134628,0,0.458198,0.00325,0.111138
-0.0860691,0,0.372673,0.00305,0.0210518
0.0564089,0,0.42883,0.0034,0.065277
0.0623586,0,0.43157,0.00315,0.0648649
0.0505348,0,0.425306,0.00345,0.0554045
0.0965443,0,0.38762,0.00345,0.00843409
0.0910409,0,0.383806,0.003,0.0128348
0.0968256,0,0.394543,0.00315,0.0146475
0.0790469,0,0.383606,0.0034,0.0217328
-0.00147945,0,0.438528,0.00335,0.106949
-0.0086934,0,0.43761,0.003,0.10639
0.000811376,0,0.444877,0.0034,0.10397
0.059665,0,0.378146,0.0035,0.0487638
0.0430812,0,0.383088,0.0034,0.0707339
0.0608351,0,0.384845,0.0033,0.0522266
0.00277922,0,0.433222,0.00345,0.109624
-0.0149575,0,0.436264,0.0034,0.114008
-0.0125855,0,0.442508,0.00325,0.105354
-0.0265356,0,0.370377,0.0033,0.0567978
-0.0171615,0,0.376705,0.0032,0.0704548
0.061772,0,0.398074,0.00315,0.0562781
0.0397959,0,0.399274,0.00305,0.0621207
-0.0619507,0,0.461868,0.0032,0.0698832
0.0907179,0,0.391037,0.0033,0.0345259
0.0848459,0,0.39462,0.0035,0.0166726
-0.0798514,0,0.455129,0.0033,0.0703769
-0.0700803,0,0.461142,0.0031,0.0849642
0.00710768,0,0.446275,0.00305,0.0895935
0.00548954,0,0.439794,0.0035,0.100262
-0.0394247,0,0.362667,0.0032,0.077174
-0.0506392,0,0.359208,0.0035,0.0516015
-0.0460976,0,0.364087,0.00315,0.0538468
0.0223186,0,0.414617,0.0034,0.0849486
0.0283839,0,0.41171,0.0033,0.0904009
0.0277998,0,0.418489,0.0033,0.0851383
-0.0377708,0,0.374226,0.0035,0.0553655
-0.086594,0,0.362411,0.00335,0.00742367
-0.000914946,0,0.427453,0.0034,0.105865
0.00966696,0,0.434177,0.0035,0.0956009
0.0521403,0,0.38008,0.00325,0.0705979
0.0338663,0,0.415384,0.0033,0.0747474
0.0391748,0,0.418871,0.00305,0.080331
0.015445,0,0.43726,0.00305,0.0815555
0.0342883,0,0.408756,0.00325,0.0709302
0.0168528,0,0.410639,0.0031,0.0779529
0.0678514,0,0.400021,0.0031,0.0585531
0.079031,0,0.399662,0.0031,0.037225
-0.00615294,0,0.44338,0.00315,0.0965841
-0.0630525,0,0.370012,0.00305,0.0526002
-0.0836355,0,0.472181,0.0035,0.0651107
-0.0905261,0,0.47321,0.00335,0.0428336
-0.0911447,0,0.479577,0.00305,0.0229301
-0.0881732,0,0.466775,0.0035,0.0410693
-0.0768241,0,0.472603,0.00315,0.0627822
-0.0705663,0,0.472674,0.0031,0.0601803
-0.0198959,0,0.370746,0.00335,0.0704902
-0.0131757,0,0.371407,0.0034,0.0663233
-0.00671831,0,0.372638,0.00315,0.0819321
0.0207362,0,0.4409,0.0033,0.080735
0.027348,0,0.439374,0.00345,0.0774971
-0.00473127,0,0.432842,0.0032,0.108147
0.0520602,0,0.418869,0.00315,0.0509944
0.0849517,0,0.402366,0.0034,0.0110078
-0.0967984,0,0.475189,0.0032,0.0122109
0.0966919,0,0.380838,0.0033,0.000833705
0.0850504,0,0.380401,0.0034,0.03473
0.0910739,0,0.377567,0.0032,0.0113682
0.0828141,0,0.373909,0.00345,0.0198588
0.0769323,0,0.377282,0.00315,0.0421498
0.00284062,0,0.451471,0.0035,0.103381
0.00599298,0,0.457212,0.00305,0.0986378
-0.00167059,0,0.456836,0.0035,0.106601
0.0621427,0,0.438167,0.00345,0.0663878
0.00654301,0,0.383781,0.00325,0.0761062
-0.000191741,0,0.393945,0.00345,0.0729458
0.0397143,0,0.412392,0.00325,0.0563527
0.0969722,0,0.374202,0.003,0.0372413
-0.00061392,0,0.374355,0.003,0.079957
0.0109266,0,0.371341,0.0035,0.0511506
0.0563965,0,0.407795,0.0034,0.0632169
0.0618993,0,0.404329,0.0031,0.0440839
0.0451938,0,0.402241,0.0031,0.0579016
0.034416,0,0.402354,0.00315,0.0675854
0.0625204,0,0.410972,0.0035,0.040793
0.0455435,0,0.40898,0.0035,0.0584685
0.0680242,0,0.406665,0.00345,0.0306913
0.0506547,0,0.404957,0.003,0.0521396
-0.057337,0,0.359145,0.0032,0.0510389
-0.0468126,0,0.352161,0.00325,0.0657047
-0.0322153,0,0.353501,0.00325,0.0689049
-0.0542305,0,0.353662,0.0031,0.0481627
0.05956,0,0.371146,0.0035,0.0347477
0.0721771,0,0.372589,0.0035,0.0317512
-0.0337293,0,0.359676,0.0031,0.0650818
0.0177844,0,0.446866,0.00335,0.0834308
0.0120929,0,0.457282,0.00305,0.0873132
0.0231798,0,0.457843,0.00315,0.0838558
0.0290251,0,0.455136,0.0032,0.0749213
0.0175978,0,0.453724,0.0035,0.0839057
0.00421926,0,0.463257,0.00325,0.103104
0.0461496,0,0.415909,0.00345,0.0732105
0.0655326,0,0.374204,0.0032,0.0366787
0.0839929,0,0.367166,0.0034,0.0188384
0.0780131,0,0.369605,0.003,0.0151536
0.0671763,0,0.368069,0.00315,0.0366545
0.0735041,0,0.402801,0.0032,0.033719
0.0897817,0,0.407158,0.0034,0.00794119
0.0737651,0,0.409843,0.0031,0.00786229
0.0903775,0,0.398493,0.00325,0.0167817
0.096548,0,0.408374,0.00345,0.0199727
0.0517124,0,0.373365,0.00335,0.0564435
-0.0644708,0,0.472439,0.003,0.071054
-0.0795705,0,0.467104,0.003,0.0485975
-0.0731373,0,0.466815,0.0033,0.0734117
-0.0261169,0,0.45542,0.003,0.103874
0.0579218,0,0.421687,0.00335,0.0584221
0.0733442,0,0.417563,0.0033,0.0108272
0.067793,0,0.422207,0.00335,0.0344139
0.0121058,0,0.463382,0.00305,0.086706
-0.00239024,0,0.46436,0.00345,0.0941981
-0.00778732,0,0.460829,0.003,0.102512
-0.00208639,0,0.368499,0.003,0.0814966
-0.00864638,0,0.366402,0.00335,0.0709868
-0.0229656,0,0.364763,0.00335,0.0704531
-0.00334764,0,0.362222,0.0034,0.0808831
0.0842279,0,0.410428,0.003,0.0418066
0.0900851,0,0.413763,0.0032,0.00960445
0.079228,0,0.406211,0.00345,0.0252718
-0.0176478,0,0.463498,0.0035,0.11569
-0.0114579,0,0.46564,0.00305,0.102724
0.0844461,0,0.416904,0.00325,0.0213898
0.0848719,0,0.42416,0.0032,0.0306618
0.0630823,0,0.417645,0.0032,0.0513167
0.073667,0,0.424753,0.00305,0.0166458
0.00639842,0,0.376614,0.00345,0.0544148
0.0122209,0,0.380319,0.0034,0.0708791
0.0341406,0,0.380911,0.00305,0.0425869
0.0287366,0,0.377476,0.00335,0.0568155
0.0895557,0,0.371144,0.0034,0.0400766
0.0395183,0,0.377297,0.0034,0.0455783
0.0293101,0,0.384693,0.00305,0.0591144
-0.0267186,0,0.35903,0.0035,0.0708269
-0.0160256,0,0.3654,0.00325,0.0662757
-0.0300902,0,0.364877,0.00325,0.0615433
0.0340385,0,0.373803,0.0031,0.0485613
0.0183272,0,0.377217,0.00345,0.0605559
0.0398664,0,0.40551,0.00315,0.0660646
0.0504405,0,0.398853,0.0031,0.0528684
0.0902781,0,0.364265,0.0035,0.00512746
0.0571569,0,0.415014,0.0032,0.0451444
0.0686526,0,0.413281,0.00305,0.00558956
-0.0816655,0,0.367946,0.0034,0.0187015
-0.0909328,0,0.357375,0.00325,0.0141418
-0.079948,0,0.361418,0.00335,0.0219006
-0.0729987,0,0.47843,0.00315,0.054962
-0.0795089,0,0.47852,0.00335,0.0341574
-0.0852348,0,0.481921,0.0033,0.0275055
-0.0576943,0,0.456761,0.00345,0.0816083
-0.0557203,0,0.46343,0.00315,0.0363468
0.00307505,0,0.363563,0.00315,0.0462391
-0.00668824,0,0.356473,0.00325,0.0787656
0.00413444,0,0.370048,0.0034,0.0533838
0.0462142,0,0.377103,0.00325,0.066293
0.0966209,0,0.415177,0.00335,0.0171267
0.0900476,0,0.420234,0.00325,0.0157456
0.0965659,0,0.421938,0.0034,0.0169952
0.0787817,0,0.413797,0.0032,0.0153734
0.090726,0,0.426528,0.00305,0.0214291
-0.0969493,0,0.481437,0.00305,0.0107523
0.0791384,0,0.420833,0.00335,0.00726822
0.0793087,0,0.42729,0.0031,0.0134181
0.0907204,0,0.432795,0.0032,0.00599966
0.0964782,0,0.401403,0.0035,0.0212454
-0.0966387,0,0.353672,0.00335,0.0213698
-0.0845319,0,0.356134,0.00325,0.0121725
0.0228664,0,0.407739,0.0035,0.0857159
0.0366971,0,0.452796,0.00335,0.0766041
0.0340303,0,0.458962,0.0031,0.0746913
0.0238183,0,0.451675,0.00305,0.0811181
0.0291674,0,0.463278,0.0034,0.0763124
0.0311818,0,0.448897,0.0034,0.0714541
0.0236958,0,0.372963,0.0034,0.0432366
-0.0188702,0,0.359556,0.00325,0.0703521
-0.0382315,0,0.355487,0.00305,0.0667837
-0.0374459,0,0.46738,0.0035,0.0905723
-0.0277294,0,0.466937,0.00305,0.104643
-0.0218425,0,0.46853,0.00305,0.121115
0.0514091,0,0.411914,0.00305,0.0640286
-0.0483098,0,0.468423,0.003,0.0881917
0.0254656,0,0.445699,0.00315,0.0827589
-0.0683239,0,0.366199,0.00345,0.0419451
0.0174396,0,0.460322,0.0031,0.0847339
-0.0562625,0,0.370955,0.00345,0.0549299
-0.00209431,0,0.351519,0.0035,0.0639998
-0.0126426,0,0.354401,0.00305,0.0662709
-0.0541794,0,0.469771,0.003,0.0558114
-0.0665425,0,0.466482,0.0033,0.0764921
0.0113804,0,0.450971,0.0033,0.0861485
0.0907989,0,0.357638,0.00315,0.0154602
0.0962553,0,0.367871,0.0033,0.0551576
0.0847573,0,0.360537,0.00315,0.00794505
-0.0640796,0,0.361276,0.00305,0.0449093
0.0477733,0,0.367799,0.00345,0.0506386
0.0542928,0,0.367171,0.0031,0.051034
0.0426486,0,0.371715,0.003,0.0463301
0.0294229,0,0.369085,0.0035,0.0760772
-0.0596061,0,0.476054,0.00305,0.0848376
-0.0663022,0,0.478519,0.00335,0.0665246
-0.0117281,0,0.360584,0.0032,0.0721268
-0.0257322,0,0.352251,0.00335,0.0672557
-0.0189581,0,0.352857,0.00345,0.0695985
0.0373926,0,0.368513,0.00315,0.0537871
0.033641,0,0.363322,0.00325,0.049251
0.0219704,0,0.36649,0.0033,0.042976
-0.0428467,0,0.471357,0.0032,0.0906178
0.0130496,0,0.352577,0.00305,0.0618437
0.00528915,0,0.352513,0.0031,0.0538948
-0.00384342,0,0.344997,0.0032,0.064322
0.00735174,0,0.358867,0.00305,0.0630501
-0.00851543,0,0.349608,0.0032,0.0603064
-0.0199061,0,0.456761,0.00335,0.118317
0.0399123,0,0.460919,0.0031,0.0742893
0.0354138,0,0.465262,0.00315,0.076817
-0.0778902,0,0.354874,0.0035,0.0264708
-0.0733007,0,0.361551,0.0033,0.0286787
-0.0686559,0,0.356792,0.00335,0.0401253
-0.0623444,0,0.355239,0.00315,0.040191
0.00260318,0,0.34653,0.00335,0.0635666
-0.0102746,0,0.343114,0.0035,0.0548108
-0.00550371,0,0.338553,0.0031,0.0540562
-0.0145715,0,0.34806,0.00305,0.0548593
-0.0591174,0,0.350005,0.003,0.0435355
-0.065418,0,0.348881,0.0034,0.0322396
-0.0516657,0,0.347894,0.0032,0.0519088
0.0135534,0,0.358757,0.00315,0.0631799
0.0193245,0,0.353213,0.00325,0.0373902
0.0787798,0,0.362962,0.0033,0.0260726
0.0224986,0,0.464322,0.00335,0.0834104
0.00824705,0,0.468297,0.0032,0.0985206
0.00194521,0,0.469402,0.0032,0.0856605
0.0169163,0,0.467554,0.0031,0.0921818
0.0431442,0,0.455164,0.0035,0.0692137
0.0447904,0,0.442398,0.0033,0.066976
0.0392308,0,0.446325,0.00345,0.0658575
0.0335245,0,0.442444,0.00345,0.0762713
-0.0844556,0,0.488285,0.0031,0.037725
-0.0783513,0,0.485314,0.0034,0.0554076
-0.090567,0,0.486001,0.0034,0.0315405
0.0744883,0,0.431798,0.0035,0.0166245
0.0686496,0,0.435727,0.0035,0.0322392
-0.0219069,0,0.346787,0.0033,0.0680545
0.0466254,0,0.361249,0.0032,0.0517249
0.0532069,0,0.360764,0.0034,0.0511243
-0.0406355,0,0.349665,0.00325,0.0621818
-0.0346529,0,0.34769,0.00305,0.0703924
-0.0456462,0,0.34544,0.0033,0.0629457
-0.057016,0,0.34385,0.0035,0.0428504
-0.0722678,0,0.351507,0.00305,0.0328783
-0.0670934,0,0.342438,0.00325,0.0316796
-0.0157681,0,0.470233,0.00325,0.104487
-0.0699136,0,0.483921,0.00315,0.0501945
0.0124692,0,0.44287,0.0033,0.0846627
0.0392363,0,0.439317,0.00305,0.0675198
0.0565795,0,0.442427,0.0034,0.0686065
0.0682807,0,0.428887,0.00335,0.0344796
-0.0257031,0,0.473903,0.00345,0.129376
-0.0183746,0,0.476464,0.0035,0.11527
-0.00656065,0,0.469603,0.00325,0.0961289
-0.0637345,0,0.484402,0.00305,0.0693496
-0.0728243,0,0.489785,0.0034,0.0683693
0.0254975,0,0.470257,0.0033,0.0833579
0.0130606,0,0.472664,0.0033,0.10063
0.0196933,0,0.473608,0.0034,0.0946459
0.02848,0,0.475805,0.003,0.0856199
0.0528006,0,0.461436,0.0035,0.0714034
-0.0724209,0,0.339008,0.00305,0.0361732
-0.0728003,0,0.345332,0.00315,0.0316706
-0.0616503,0,0.339072,0.00315,0.03727
0.0318525,0,0.470432,0.00305,0.0879775
0.0402624,0,0.362703,0.0033,0.0504056
-0.0284803,0,0.346196,0.0033,0.0673292
-0.0328875,0,0.341625,0.00305,0.0652527
-0.0790657,0,0.492479,0.0034,0.0441676
-0.0902853,0,0.492443,0.00305,0.0338147
0.0493125,0,0.355494,0.00315,0.0474879
0.0360844,0,0.357514,0.00305,0.0450308
-0.0781484,0,0.348378,0.003,0.0252672
-0.0779285,0,0.341751,0.0031,0.0320806
-0.0843489,0,0.349491,0.0033,0.00771307
0.0174076,0,0.370833,0.003,0.0586798
0.0613046,0,0.358646,0.00335,0.040276
0.0616454,0,0.364989,0.003,0.0408659
0.0571744,0,0.456039,0.00345,0.0650885
0.0506723,0,0.453383,0.0035,0.0484101
0.0426425,0,0.466372,0.003,0.0821491
0.00924784,0,0.347742,0.0031,0.0548064
0.00720292,0,0.341518,0.00345,0.0623875
0.0012272,0,0.357394,0.00325,0.0593652
-0.017103,0,0.342116,0.0034,0.0591503
-0.0392792,0,0.343052,0.0035,0.0672296
0.0272589,0,0.362797,0.00315,0.046359
0.015588,0,0.364904,0.0032,0.0576599
